domain,model_id,feature,correlation_with_target,risk_level,risk_reason
adhd,domain_adhd_research_full,q_qi_0107,0.5137434331426598,low,questionnaire_item_requires_monitoring
adhd,domain_adhd_research_full,sdq_emotional_symptoms,0.5156265123176015,none,no_strong_signal
adhd,domain_adhd_research_full,sdq_23,-0.496123833498542,none,no_strong_signal
adhd,domain_adhd_research_full,sdq_24,0.4963892622882883,none,no_strong_signal
adhd,domain_adhd_research_full,sdq_25,0.5103566357512259,none,no_strong_signal
adhd,domain_adhd_research_full,sdq_hyperactivity_inattention,0.6063675271273892,none,no_strong_signal
adhd,domain_adhd_research_full,sdq_conduct_problems,0.5996578161381606,none,no_strong_signal
adhd,domain_adhd_research_full,sdq_peer_problems,0.6027772039182495,none,no_strong_signal
adhd,domain_adhd_research_full,q_qi_0135,0.30327382252009855,low,questionnaire_item_requires_monitoring
adhd,domain_adhd_research_full,q_qi_0162,0.30327382252009855,low,questionnaire_item_requires_monitoring
adhd,domain_adhd_research_full,q_qi_0136,0.30327382252009855,low,questionnaire_item_requires_monitoring
adhd,domain_adhd_research_full,q_qi_0134,0.30327382252009855,low,questionnaire_item_requires_monitoring
adhd,domain_adhd_research_full,q_qi_0133,0.30327382252009855,low,questionnaire_item_requires_monitoring
adhd,domain_adhd_research_full,q_qi_0130,0.30327382252009855,low,questionnaire_item_requires_monitoring
adhd,domain_adhd_research_full,q_qi_0131,0.30327382252009855,low,questionnaire_item_requires_monitoring
adhd,domain_adhd_research_full,q_qi_0132,0.30327382252009855,low,questionnaire_item_requires_monitoring
adhd,domain_adhd_research_full,q_qi_0137,0.30327382252009855,low,questionnaire_item_requires_monitoring
adhd,domain_adhd_research_full,q_qi_0129,0.30327382252009855,low,questionnaire_item_requires_monitoring
adhd,domain_adhd_research_full,q_qi_0161,0.30327382252009855,low,questionnaire_item_requires_monitoring
adhd,domain_adhd_research_full,q_qi_0158,0.0,low,questionnaire_item_requires_monitoring
adhd,domain_adhd_research_full,q_qi_0159,0.30327382252009855,low,questionnaire_item_requires_monitoring
adhd,domain_adhd_research_full,q_qi_0163,0.30327382252009855,low,questionnaire_item_requires_monitoring
adhd,domain_adhd_research_full,q_qi_0164,0.30327382252009855,low,questionnaire_item_requires_monitoring
adhd,domain_adhd_research_full,q_qi_0160,0.30327382252009855,low,questionnaire_item_requires_monitoring
adhd,domain_adhd_research_full,q_qi_0125,0.0,low,questionnaire_item_requires_monitoring
adhd,domain_adhd_research_full,q_qi_0100,0.2875966415685511,low,questionnaire_item_requires_monitoring
adhd,domain_adhd_research_full,q_qi_0112,0.28706548144996774,low,questionnaire_item_requires_monitoring
adhd,domain_adhd_research_full,q_qi_0096,0.2875966415685511,low,questionnaire_item_requires_monitoring
adhd,domain_adhd_research_full,q_qi_0099,0.2875966415685511,low,questionnaire_item_requires_monitoring
adhd,domain_adhd_research_full,q_qi_0102,0.2875966415685511,low,questionnaire_item_requires_monitoring
adhd,domain_adhd_research_full,q_qi_0098,0.2875966415685511,low,questionnaire_item_requires_monitoring
adhd,domain_adhd_research_full,q_qi_0101,0.2875966415685511,low,questionnaire_item_requires_monitoring
adhd,domain_adhd_research_full,q_qi_0097,0.2875966415685511,low,questionnaire_item_requires_monitoring
adhd,domain_adhd_research_full,q_qi_0110,0.28706548144996774,low,questionnaire_item_requires_monitoring
adhd,domain_adhd_research_full,q_qi_0111,0.28706548144996774,low,questionnaire_item_requires_monitoring
adhd,domain_adhd_research_full,q_qi_0113,0.28706548144996774,low,questionnaire_item_requires_monitoring
adhd,domain_adhd_research_full,q_qi_0115,0.28706548144996774,low,questionnaire_item_requires_monitoring
adhd,domain_adhd_research_full,q_qi_0103,0.2875966415685511,low,questionnaire_item_requires_monitoring
adhd,domain_adhd_research_full,q_qi_0114,0.28706548144996774,low,questionnaire_item_requires_monitoring
adhd,domain_adhd_research_full,mfq_sr_01,0.23429482882787458,none,no_strong_signal
adhd,domain_adhd_research_full,mfq_sr_02,0.22087669361591664,none,no_strong_signal
adhd,domain_adhd_research_full,mfq_sr_05,0.22259133469809525,none,no_strong_signal
adhd,domain_adhd_research_full,mfq_sr_06,0.18882308809540937,none,no_strong_signal
adhd,domain_adhd_research_full,mfq_sr_03,0.21261857836800946,none,no_strong_signal
adhd,domain_adhd_research_full,mfq_sr_04,0.21627007479695412,none,no_strong_signal
adhd,domain_adhd_research_full,mfq_sr_07,0.20156037159484214,none,no_strong_signal
adhd,domain_adhd_research_full,mfq_sr_08,0.21102289819554432,none,no_strong_signal
adhd,domain_adhd_research_full,mfq_sr_18,0.22160276435314133,none,no_strong_signal
adhd,domain_adhd_research_full,mfq_sr_17,0.22327824519378303,none,no_strong_signal
adhd,domain_adhd_research_full,mfq_sr_16,0.20164202617318674,none,no_strong_signal
adhd,domain_adhd_research_full,mfq_sr_15,0.22938153292280672,none,no_strong_signal
adhd,domain_adhd_research_full,mfq_sr_14,0.20821668634988233,none,no_strong_signal
adhd,domain_adhd_research_full,mfq_sr_13,0.2216883344160347,none,no_strong_signal
adhd,domain_adhd_research_full,mfq_sr_12,0.221155874244166,none,no_strong_signal
adhd,domain_adhd_research_full,mfq_sr_11,0.21814812447064774,none,no_strong_signal
adhd,domain_adhd_research_full,mfq_sr_10,0.23330557465590596,none,no_strong_signal
adhd,domain_adhd_research_full,mfq_sr_09,0.2385440430207231,none,no_strong_signal
adhd,domain_adhd_research_full,mfq_sr_21,0.20286634737026735,none,no_strong_signal
adhd,domain_adhd_research_full,mfq_sr_22,0.2304253986350496,none,no_strong_signal
adhd,domain_adhd_research_full,mfq_sr_24,0.21241264229764514,none,no_strong_signal
adhd,domain_adhd_research_full,mfq_sr_23,0.23602928402686302,none,no_strong_signal
adhd,domain_adhd_research_full,mfq_sr_19,0.23926071977483587,none,no_strong_signal
adhd,domain_adhd_research_full,mfq_sr_20,-0.26327487424356505,none,no_strong_signal
adhd,domain_adhd_research_full,mfq_sr_total,0.27094382224877533,none,no_strong_signal
adhd,domain_adhd_research_full,mfq_sr_33,0.20420543179430367,none,no_strong_signal
adhd,domain_adhd_research_full,mfq_sr_32,0.2143563245599693,none,no_strong_signal
adhd,domain_adhd_research_full,mfq_sr_31,0.20146837600579673,none,no_strong_signal
adhd,domain_adhd_research_full,mfq_sr_30,0.22563649565156016,none,no_strong_signal
adhd,domain_adhd_research_full,mfq_sr_29,0.22188953575296563,none,no_strong_signal
adhd,domain_adhd_research_full,mfq_sr_28,0.20497441668414967,none,no_strong_signal
adhd,domain_adhd_research_full,mfq_sr_27,0.1974091587707068,none,no_strong_signal
adhd,domain_adhd_research_full,mfq_sr_26,0.17994130379720563,none,no_strong_signal
adhd,domain_adhd_research_full,mfq_sr_25,0.22802220452951497,none,no_strong_signal
adhd,domain_adhd_research_full,scared_sr_14,0.23615179997934543,none,no_strong_signal
adhd,domain_adhd_research_full,scared_sr_15,-0.23019446433236865,none,no_strong_signal
adhd,domain_adhd_research_full,scared_sr_16,0.24127478297480454,none,no_strong_signal
adhd,domain_adhd_research_full,scared_sr_01,0.2665501367470105,none,no_strong_signal
adhd,domain_adhd_research_full,scared_sr_02,0.22804707286278736,none,no_strong_signal
adhd,domain_adhd_research_full,scared_sr_03,0.22759257066311675,none,no_strong_signal
adhd,domain_adhd_research_full,scared_sr_04,0.2182324413143007,none,no_strong_signal
adhd,domain_adhd_research_full,scared_sr_05,0.22672653124764158,none,no_strong_signal
adhd,domain_adhd_research_full,scared_sr_06,0.2596570089524349,none,no_strong_signal
adhd,domain_adhd_research_full,scared_sr_07,0.23651131541806023,none,no_strong_signal
adhd,domain_adhd_research_full,scared_sr_08,0.24330367871476213,none,no_strong_signal
adhd,domain_adhd_research_full,scared_sr_09,0.22501032446955657,none,no_strong_signal
adhd,domain_adhd_research_full,scared_sr_10,0.24312634242370468,none,no_strong_signal
adhd,domain_adhd_research_full,scared_sr_11,0.2034412769991104,none,no_strong_signal
adhd,domain_adhd_research_full,scared_sr_12,0.20860016938330264,none,no_strong_signal
adhd,domain_adhd_research_full,scared_sr_13,0.19930508718907286,none,no_strong_signal
adhd,domain_adhd_research_full,scared_sr_30,0.24129654453940325,none,no_strong_signal
adhd,domain_adhd_research_full,scared_sr_31,0.21840562631764668,none,no_strong_signal
adhd,domain_adhd_research_full,scared_sr_32,0.223233562573411,none,no_strong_signal
adhd,domain_adhd_research_full,scared_sr_33,0.20010541856593128,none,no_strong_signal
adhd,domain_adhd_research_full,scared_sr_37,0.22438121982809225,none,no_strong_signal
adhd,domain_adhd_research_full,scared_sr_36,0.23823074686140355,none,no_strong_signal
adhd,domain_adhd_research_full,scared_sr_35,0.22370713923442367,none,no_strong_signal
adhd,domain_adhd_research_full,scared_sr_34,0.21177471615155186,none,no_strong_signal
adhd,domain_adhd_research_full,scared_sr_panic_somatic,0.26882284384529176,none,no_strong_signal
adhd,domain_adhd_research_full,scared_sr_generalized_anxiety,0.2865556411861582,none,no_strong_signal
adhd,domain_adhd_research_full,scared_sr_separation_anxiety,0.2785300862524511,none,no_strong_signal
adhd,domain_adhd_research_full,scared_sr_41,0.22261014043369054,none,no_strong_signal
adhd,domain_adhd_research_full,scared_sr_social_anxiety,0.28104298478483436,none,no_strong_signal
adhd,domain_adhd_research_full,scared_sr_40,0.23040125406283654,none,no_strong_signal
adhd,domain_adhd_research_full,scared_sr_39,0.24788627862532908,none,no_strong_signal
adhd,domain_adhd_research_full,scared_sr_38,-0.22145390935961623,none,no_strong_signal
adhd,domain_adhd_research_full,scared_sr_22,0.22899760127767602,none,no_strong_signal
adhd,domain_adhd_research_full,scared_sr_23,0.22946371056398382,none,no_strong_signal
adhd,domain_adhd_research_full,scared_sr_24,0.23245983289119032,none,no_strong_signal
adhd,domain_adhd_research_full,scared_sr_17,0.21963362468606132,none,no_strong_signal
adhd,domain_adhd_research_full,scared_sr_18,0.23515162603290676,none,no_strong_signal
adhd,domain_adhd_research_full,scared_sr_19,0.230696607436449,none,no_strong_signal
adhd,domain_adhd_research_full,scared_sr_20,0.23391683468153615,none,no_strong_signal
adhd,domain_adhd_research_full,scared_sr_21,0.23800267718230983,none,no_strong_signal
adhd,domain_adhd_research_full,scared_sr_26,0.22693516306843964,none,no_strong_signal
adhd,domain_adhd_research_full,scared_sr_27,0.2332223582504481,none,no_strong_signal
adhd,domain_adhd_research_full,scared_sr_28,0.23426665132964206,none,no_strong_signal
adhd,domain_adhd_research_full,scared_sr_25,0.22920629624516237,none,no_strong_signal
adhd,domain_adhd_research_full,scared_sr_29,0.2572560244228266,none,no_strong_signal
adhd,domain_adhd_research_full,scared_sr_possible_anxiety_disorder_cut25,0.23893653867787049,none,no_strong_signal
adhd,domain_adhd_research_full,scared_sr_total,0.28519196415765324,none,no_strong_signal
adhd,domain_adhd_research_full,scared_sr_school_avoidance,0.26640464774521366,none,no_strong_signal
adhd,domain_adhd_research_full,scared_p_18,-0.23507251776549226,none,no_strong_signal
adhd,domain_adhd_research_full,scared_p_17,0.22525925041109138,none,no_strong_signal
adhd,domain_adhd_research_full,scared_p_16,0.20288402230193303,none,no_strong_signal
adhd,domain_adhd_research_full,scared_p_15,0.20003411770023805,none,no_strong_signal
adhd,domain_adhd_research_full,scared_p_14,0.24054862606699812,none,no_strong_signal
adhd,domain_adhd_research_full,scared_p_13,0.22279048575976465,none,no_strong_signal
adhd,domain_adhd_research_full,scared_p_12,0.258678873774371,none,no_strong_signal
adhd,domain_adhd_research_full,scared_p_11,0.2288545002582406,none,no_strong_signal
adhd,domain_adhd_research_full,scared_p_10,0.22243293923066873,none,no_strong_signal
adhd,domain_adhd_research_full,scared_p_09,-0.21839906198378956,none,no_strong_signal
adhd,domain_adhd_research_full,scared_p_08,0.21024545477397502,none,no_strong_signal
adhd,domain_adhd_research_full,scared_p_07,0.2183925505322388,none,no_strong_signal
adhd,domain_adhd_research_full,scared_p_06,0.22148577563915367,none,no_strong_signal
adhd,domain_adhd_research_full,scared_p_05,0.20582347863729505,none,no_strong_signal
adhd,domain_adhd_research_full,scared_p_04,0.24428610099535714,none,no_strong_signal
adhd,domain_adhd_research_full,scared_p_03,0.1912636116029608,none,no_strong_signal
adhd,domain_adhd_research_full,scared_p_02,0.19507170164659784,none,no_strong_signal
adhd,domain_adhd_research_full,scared_p_01,-0.23217258491661563,none,no_strong_signal
adhd,domain_adhd_research_full,scared_p_possible_anxiety_disorder_cut25,0.2353924961369987,none,no_strong_signal
adhd,domain_adhd_research_full,scared_p_total,0.2562582255606649,none,no_strong_signal
adhd,domain_adhd_research_full,scared_p_school_avoidance,0.2728997862607784,none,no_strong_signal
adhd,domain_adhd_research_full,scared_p_social_anxiety,0.19695647425826926,none,no_strong_signal
adhd,domain_adhd_research_full,scared_p_separation_anxiety,0.2538744009961298,none,no_strong_signal
adhd,domain_adhd_research_full,scared_p_generalized_anxiety,0.24183645517446714,none,no_strong_signal
adhd,domain_adhd_research_full,scared_p_panic_somatic,0.24354807409827403,none,no_strong_signal
adhd,domain_adhd_research_full,scared_p_41,-0.2574038993103677,none,no_strong_signal
adhd,domain_adhd_research_full,scared_p_40,0.21976664904968757,none,no_strong_signal
adhd,domain_adhd_research_full,scared_p_39,-0.22716785772012044,none,no_strong_signal
adhd,domain_adhd_research_full,scared_p_38,0.22923365125085013,none,no_strong_signal
adhd,domain_adhd_research_full,scared_p_37,-0.21579190470513665,none,no_strong_signal
adhd,domain_adhd_research_full,scared_p_36,0.21828180813524073,none,no_strong_signal
adhd,domain_adhd_research_full,scared_p_35,0.2341260767009212,none,no_strong_signal
adhd,domain_adhd_research_full,scared_p_34,0.20626677938253135,none,no_strong_signal
adhd,domain_adhd_research_full,scared_p_33,0.21867720097590604,none,no_strong_signal
adhd,domain_adhd_research_full,scared_p_25,0.22379369796827858,none,no_strong_signal
adhd,domain_adhd_research_full,scared_p_26,0.1895355764015358,none,no_strong_signal
adhd,domain_adhd_research_full,scared_p_19,0.21843335582415976,none,no_strong_signal
adhd,domain_adhd_research_full,scared_p_20,-0.2193062316816893,none,no_strong_signal
adhd,domain_adhd_research_full,scared_p_21,-0.24143192257573606,none,no_strong_signal
adhd,domain_adhd_research_full,scared_p_22,0.21931381392321,none,no_strong_signal
adhd,domain_adhd_research_full,scared_p_23,0.22997726276353433,none,no_strong_signal
adhd,domain_adhd_research_full,scared_p_24,0.22034555198129993,none,no_strong_signal
adhd,domain_adhd_research_full,scared_p_29,0.21398846736672314,none,no_strong_signal
adhd,domain_adhd_research_full,scared_p_30,0.20981796781938572,none,no_strong_signal
adhd,domain_adhd_research_full,scared_p_27,0.21369317595349355,none,no_strong_signal
adhd,domain_adhd_research_full,scared_p_28,0.23064566829792646,none,no_strong_signal
adhd,domain_adhd_research_full,scared_p_31,0.2204362469544788,none,no_strong_signal
adhd,domain_adhd_research_full,scared_p_32,0.2308419164855954,none,no_strong_signal
adhd,domain_adhd_research_full,mfq_p_03,0.20103020589281628,none,no_strong_signal
adhd,domain_adhd_research_full,mfq_p_04,0.18129481651415413,none,no_strong_signal
adhd,domain_adhd_research_full,mfq_p_07,0.2329164296288457,none,no_strong_signal
adhd,domain_adhd_research_full,mfq_p_08,0.22372770685932344,none,no_strong_signal
adhd,domain_adhd_research_full,mfq_p_09,0.2049998251851736,none,no_strong_signal
adhd,domain_adhd_research_full,mfq_p_10,0.17876604961173967,none,no_strong_signal
adhd,domain_adhd_research_full,mfq_p_11,0.1931079517341096,none,no_strong_signal
adhd,domain_adhd_research_full,mfq_p_12,-0.21848745494098645,none,no_strong_signal
adhd,domain_adhd_research_full,mfq_p_13,0.21923430775297736,none,no_strong_signal
adhd,domain_adhd_research_full,mfq_p_14,0.2252128083446951,none,no_strong_signal
adhd,domain_adhd_research_full,mfq_p_15,0.22435810664970798,none,no_strong_signal
adhd,domain_adhd_research_full,mfq_p_16,0.2206613796952166,none,no_strong_signal
adhd,domain_adhd_research_full,mfq_p_17,0.21987552864072127,none,no_strong_signal
adhd,domain_adhd_research_full,mfq_p_18,0.22031352496692724,none,no_strong_signal
