trial_id,stage,mode,role,domain,feature_set_id,config_id,seed,calibration,threshold_policy,threshold,n_features,selected_for_stage2,val_objective,overfit_gap_ba
3315,stage2,psychologist_full,psychologist,elimination,engineered_compact,rf_baseline,20261119,sigmoid,precision_oriented,0.37999999999999995,62,yes,0.8939820626456672,0.030014378145219345
3316,stage2,psychologist_full,psychologist,elimination,engineered_compact,rf_baseline,20261119,sigmoid,recall_guard,0.25999999999999995,62,yes,0.8912236154853509,0.02156721782890003
3317,stage2,psychologist_full,psychologist,elimination,engineered_compact,rf_baseline,20261119,sigmoid,precision_min_recall,0.37999999999999995,62,yes,0.8939820626456672,0.030014378145219345
3318,stage2,psychologist_full,psychologist,elimination,engineered_compact,rf_baseline,20261119,sigmoid,recall_constrained,0.37999999999999995,62,yes,0.8939820626456672,0.030014378145219345
3319,stage2,psychologist_full,psychologist,elimination,engineered_compact,rf_baseline,20261119,isotonic,default_0_5,0.5,62,yes,0.8915392844364312,0.02156721782890003
3320,stage2,psychologist_full,psychologist,elimination,engineered_compact,rf_baseline,20261119,isotonic,balanced,0.185,62,yes,0.8915392844364312,0.02156721782890003
3321,stage2,psychologist_full,psychologist,elimination,engineered_compact,rf_baseline,20261119,isotonic,precision_oriented,0.5049999999999999,62,yes,0.8942977315967474,0.030014378145219345
3322,stage2,psychologist_full,psychologist,elimination,engineered_compact,rf_baseline,20261119,isotonic,recall_guard,0.185,62,yes,0.8915392844364312,0.02156721782890003
3323,stage2,psychologist_full,psychologist,elimination,engineered_compact,rf_baseline,20261119,isotonic,precision_min_recall,0.5049999999999999,62,yes,0.8942977315967474,0.030014378145219345
3324,stage2,psychologist_full,psychologist,elimination,engineered_compact,rf_baseline,20261119,isotonic,recall_constrained,0.5049999999999999,62,yes,0.8942977315967474,0.030014378145219345
3325,stage2,psychologist_full,psychologist,elimination,engineered_compact,rf_recall_guard,20261101,none,default_0_5,0.5,62,yes,0.8912700146856021,0.02156721782890003
3326,stage2,psychologist_full,psychologist,elimination,engineered_compact,rf_recall_guard,20261101,none,balanced,0.49999999999999994,62,yes,0.8912700146856021,0.02156721782890003
3327,stage2,psychologist_full,psychologist,elimination,engineered_compact,rf_recall_guard,20261101,none,precision_oriented,0.575,62,yes,0.8940284618459183,0.030014378145219345
3328,stage2,psychologist_full,psychologist,elimination,engineered_compact,rf_recall_guard,20261101,none,recall_guard,0.49999999999999994,62,yes,0.8912700146856021,0.02156721782890003
3329,stage2,psychologist_full,psychologist,elimination,engineered_compact,rf_recall_guard,20261101,none,precision_min_recall,0.575,62,yes,0.8940284618459183,0.030014378145219345
3330,stage2,psychologist_full,psychologist,elimination,engineered_compact,rf_recall_guard,20261101,none,recall_constrained,0.575,62,yes,0.8940284618459183,0.030014378145219345
3331,stage2,psychologist_full,psychologist,elimination,engineered_compact,rf_recall_guard,20261101,sigmoid,default_0_5,0.5,62,yes,0.8889847592995712,0.039629762760603926
3332,stage2,psychologist_full,psychologist,elimination,engineered_compact,rf_recall_guard,20261101,sigmoid,balanced,0.33499999999999996,62,yes,0.8913895774453774,0.02156721782890003
3333,stage2,psychologist_full,psychologist,elimination,engineered_compact,rf_recall_guard,20261101,sigmoid,precision_oriented,0.4549999999999999,62,yes,0.8941480246056936,0.030014378145219345
3334,stage2,psychologist_full,psychologist,elimination,engineered_compact,rf_recall_guard,20261101,sigmoid,recall_guard,0.33499999999999996,62,yes,0.8913895774453774,0.02156721782890003
3335,stage2,psychologist_full,psychologist,elimination,engineered_compact,rf_recall_guard,20261101,sigmoid,precision_min_recall,0.4549999999999999,62,yes,0.8941480246056936,0.030014378145219345
3336,stage2,psychologist_full,psychologist,elimination,engineered_compact,rf_recall_guard,20261101,sigmoid,recall_constrained,0.4549999999999999,62,yes,0.8941480246056936,0.030014378145219345
3337,stage2,psychologist_full,psychologist,elimination,engineered_compact,rf_recall_guard,20261101,isotonic,default_0_5,0.5,62,yes,0.8918897800879856,0.02156721782890003
3338,stage2,psychologist_full,psychologist,elimination,engineered_compact,rf_recall_guard,20261101,isotonic,balanced,0.29,62,yes,0.8918897800879856,0.02156721782890003
3339,stage2,psychologist_full,psychologist,elimination,engineered_compact,rf_recall_guard,20261101,isotonic,precision_oriented,0.5049999999999999,62,yes,0.8946482272483018,0.030014378145219345
3340,stage2,psychologist_full,psychologist,elimination,engineered_compact,rf_recall_guard,20261101,isotonic,recall_guard,0.29,62,yes,0.8918897800879856,0.02156721782890003
3341,stage2,psychologist_full,psychologist,elimination,engineered_compact,rf_recall_guard,20261101,isotonic,precision_min_recall,0.5049999999999999,62,yes,0.8946482272483018,0.030014378145219345
3342,stage2,psychologist_full,psychologist,elimination,engineered_compact,rf_recall_guard,20261101,isotonic,recall_constrained,0.5049999999999999,62,yes,0.8946482272483018,0.030014378145219345
3343,stage2,psychologist_full,psychologist,elimination,engineered_compact,rf_recall_guard,20261119,none,default_0_5,0.5,62,yes,0.8833547299730732,0.02273544212796552
3344,stage2,psychologist_full,psychologist,elimination,engineered_compact,rf_recall_guard,20261119,none,balanced,0.37999999999999995,62,yes,0.8671055419949261,0.007399359976726361
3345,stage2,psychologist_full,psychologist,elimination,engineered_compact,rf_recall_guard,20261119,none,precision_oriented,0.6649999999999999,62,yes,0.8771177347341382,0.07692307692307687
3346,stage2,psychologist_full,psychologist,elimination,engineered_compact,rf_recall_guard,20261119,none,recall_guard,0.4699999999999999,62,yes,0.8833547299730732,0.02273544212796552
3347,stage2,psychologist_full,psychologist,elimination,engineered_compact,rf_recall_guard,20261119,none,precision_min_recall,0.6649999999999999,62,yes,0.8771177347341382,0.07692307692307687
3348,stage2,psychologist_full,psychologist,elimination,engineered_compact,rf_recall_guard,20261119,none,recall_constrained,0.5149999999999999,62,yes,0.8856837966729324,0.031182602444284724
3349,stage2,psychologist_full,psychologist,elimination,engineered_compact,rf_recall_guard,20261119,sigmoid,default_0_5,0.5,62,yes,0.8751492438166392,0.050413371675053886
3350,stage2,psychologist_full,psychologist,elimination,engineered_compact,rf_recall_guard,20261119,sigmoid,balanced,0.19,62,yes,0.8672112452410738,0.007399359976726361
3351,stage2,psychologist_full,psychologist,elimination,engineered_compact,rf_recall_guard,20261119,sigmoid,precision_oriented,0.61,62,yes,0.877223437980286,0.07692307692307687
3352,stage2,psychologist_full,psychologist,elimination,engineered_compact,rf_recall_guard,20261119,sigmoid,recall_guard,0.3,62,yes,0.883460433219221,0.02273544212796552
3353,stage2,psychologist_full,psychologist,elimination,engineered_compact,rf_recall_guard,20261119,sigmoid,precision_min_recall,0.61,62,yes,0.877223437980286,0.07692307692307687
3354,stage2,psychologist_full,psychologist,elimination,engineered_compact,rf_recall_guard,20261119,sigmoid,recall_constrained,0.36499999999999994,62,yes,0.8857894999190802,0.031182602444284724
3355,stage2,psychologist_full,psychologist,elimination,engineered_compact,rf_recall_guard,20261119,isotonic,default_0_5,0.5,62,yes,0.8839972932663774,0.02273544212796552
3356,stage2,psychologist_full,psychologist,elimination,engineered_compact,rf_recall_guard,20261119,isotonic,balanced,0.05,62,yes,0.8677481052882303,0.007399359976726361
3357,stage2,psychologist_full,psychologist,elimination,engineered_compact,rf_recall_guard,20261119,isotonic,precision_oriented,0.715,62,yes,0.8777602980274425,0.07692307692307687
3358,stage2,psychologist_full,psychologist,elimination,engineered_compact,rf_recall_guard,20261119,isotonic,recall_guard,0.33499999999999996,62,yes,0.8839972932663774,0.02273544212796552
3359,stage2,psychologist_full,psychologist,elimination,engineered_compact,rf_recall_guard,20261119,isotonic,precision_min_recall,0.715,62,yes,0.8777602980274425,0.07692307692307687
3360,stage2,psychologist_full,psychologist,elimination,engineered_compact,rf_recall_guard,20261119,isotonic,recall_constrained,0.5049999999999999,62,yes,0.8863263599662367,0.031182602444284724
3361,stage1,psychologist_full,psychologist,anxiety,full_eligible,rf_baseline,20261101,none,default_0_5,0.5,152,no,0.8111725502997211,0.12389328296541136
3362,stage1,psychologist_full,psychologist,anxiety,full_eligible,rf_balanced_subsample,20261101,none,default_0_5,0.5,152,no,0.8079063712653212,0.11723330578837599
3363,stage1,psychologist_full,psychologist,anxiety,full_eligible,rf_precision_push,20261101,none,default_0_5,0.5,152,no,0.8445451658789405,0.05697871168299695
3364,stage1,psychologist_full,psychologist,anxiety,full_eligible,rf_recall_guard,20261101,none,default_0_5,0.5,152,no,0.8085753638175998,0.11892535316570263
3365,stage1,psychologist_full,psychologist,anxiety,full_eligible,rf_regularized,20261101,none,default_0_5,0.5,152,no,0.8277291523310368,0.05740172352732853
3366,stage1,psychologist_full,psychologist,anxiety,full_eligible,rf_pos_weight_mid,20261101,none,default_0_5,0.5,152,no,0.8460347319538993,0.059339708023452564
3367,stage1,psychologist_full,psychologist,anxiety,compact_subset,rf_baseline,20261101,none,default_0_5,0.5,68,no,0.8255446663801375,0.10063746901192305
3368,stage1,psychologist_full,psychologist,anxiety,compact_subset,rf_balanced_subsample,20261101,none,default_0_5,0.5,68,no,0.8257547081537789,0.08277259670247505
3369,stage1,psychologist_full,psychologist,anxiety,compact_subset,rf_precision_push,20261101,none,default_0_5,0.5,68,no,0.8447035169610938,0.05697871168299695
3370,stage1,psychologist_full,psychologist,anxiety,compact_subset,rf_recall_guard,20261101,none,default_0_5,0.5,68,no,0.8237600162089435,0.1109963404556723
3371,stage1,psychologist_full,psychologist,anxiety,compact_subset,rf_regularized,20261101,none,default_0_5,0.5,68,no,0.8360210633622432,0.04711171447684248
3372,stage1,psychologist_full,psychologist,anxiety,compact_subset,rf_pos_weight_mid,20261101,none,default_0_5,0.5,68,no,0.8449499491538253,0.05697871168299695
3373,stage1,psychologist_full,psychologist,anxiety,balanced_subset,rf_baseline,20261101,none,default_0_5,0.5,84,no,0.8157018230996119,0.10317554007791285
3374,stage1,psychologist_full,psychologist,anxiety,balanced_subset,rf_balanced_subsample,20261101,none,default_0_5,0.5,84,no,0.8247032066953123,0.09809939794593314
3375,stage1,psychologist_full,psychologist,anxiety,balanced_subset,rf_precision_push,20261101,none,default_0_5,0.5,84,no,0.8477497616596589,0.049226773698500814
3376,stage1,psychologist_full,psychologist,anxiety,balanced_subset,rf_recall_guard,20261101,none,default_0_5,0.5,84,no,0.827161591082453,0.1051823869673002
3377,stage1,psychologist_full,psychologist,anxiety,balanced_subset,rf_regularized,20261101,none,default_0_5,0.5,84,no,0.8283214852490408,0.05740172352732853
3378,stage1,psychologist_full,psychologist,anxiety,balanced_subset,rf_pos_weight_mid,20261101,none,default_0_5,0.5,84,yes,0.8498543475284283,0.05764766064612603
3379,stage1,psychologist_full,psychologist,anxiety,precision_oriented_subset,rf_baseline,20261101,none,default_0_5,0.5,61,no,0.8223956577891766,0.10451343800417112
3380,stage1,psychologist_full,psychologist,anxiety,precision_oriented_subset,rf_balanced_subsample,20261101,none,default_0_5,0.5,61,no,0.8316454521209954,0.08647149096918894
3381,stage1,psychologist_full,psychologist,anxiety,precision_oriented_subset,rf_precision_push,20261101,none,default_0_5,0.5,61,yes,0.8579969570640856,0.04862668712863494
3382,stage1,psychologist_full,psychologist,anxiety,precision_oriented_subset,rf_recall_guard,20261101,none,default_0_5,0.5,61,no,0.8182202485179599,0.11226537598866726
3383,stage1,psychologist_full,psychologist,anxiety,precision_oriented_subset,rf_regularized,20261101,none,default_0_5,0.5,61,no,0.8255985911390958,0.04958092314956919
3384,stage1,psychologist_full,psychologist,anxiety,precision_oriented_subset,rf_pos_weight_mid,20261101,none,default_0_5,0.5,61,no,0.8437619132894745,0.06321567701570063
3385,stage1,psychologist_full,psychologist,anxiety,stability_pruned_subset,rf_baseline,20261101,none,default_0_5,0.5,76,no,0.8124755296983048,0.1135344115216621
3386,stage1,psychologist_full,psychologist,anxiety,stability_pruned_subset,rf_balanced_subsample,20261101,none,default_0_5,0.5,76,no,0.8177914882424042,0.10972730492267735
3387,stage1,psychologist_full,psychologist,anxiety,stability_pruned_subset,rf_precision_push,20261101,none,default_0_5,0.5,76,no,0.8475615002507267,0.04728878920237678
3388,stage1,psychologist_full,psychologist,anxiety,stability_pruned_subset,rf_recall_guard,20261101,none,default_0_5,0.5,76,no,0.8180366404969426,0.11226537598866726
3389,stage1,psychologist_full,psychologist,anxiety,stability_pruned_subset,rf_regularized,20261101,none,default_0_5,0.5,76,no,0.8271575107515807,0.05655569983866515
3390,stage1,psychologist_full,psychologist,anxiety,stability_pruned_subset,rf_pos_weight_mid,20261101,none,default_0_5,0.5,76,no,0.847141930329302,0.06194664148270568
3391,stage1,psychologist_full,psychologist,anxiety,engineered_full,rf_baseline,20261101,none,default_0_5,0.5,161,no,0.809043784448619,0.10444457561090781
3392,stage1,psychologist_full,psychologist,anxiety,engineered_full,rf_balanced_subsample,20261101,none,default_0_5,0.5,161,no,0.8156028822355222,0.08488765592413339
3393,stage1,psychologist_full,psychologist,anxiety,engineered_full,rf_precision_push,20261101,none,default_0_5,0.5,161,no,0.849966295672598,0.04038287490654402
3394,stage1,psychologist_full,psychologist,anxiety,engineered_full,rf_recall_guard,20261101,none,default_0_5,0.5,161,no,0.8090850062959913,0.10402156376657623
3395,stage1,psychologist_full,psychologist,anxiety,engineered_full,rf_regularized,20261101,none,default_0_5,0.5,161,no,0.834137112329009,0.030692952425923736
3396,stage1,psychologist_full,psychologist,anxiety,engineered_full,rf_pos_weight_mid,20261101,none,default_0_5,0.5,161,no,0.8409229284040765,0.0517648447644905
3397,stage1,psychologist_full,psychologist,anxiety,engineered_pruned,rf_baseline,20261101,none,default_0_5,0.5,100,no,0.819670682912564,0.09996852004879386
3398,stage1,psychologist_full,psychologist,anxiety,engineered_pruned,rf_balanced_subsample,20261101,none,default_0_5,0.5,100,no,0.8059429765143662,0.09239365678983202
3399,stage1,psychologist_full,psychologist,anxiety,engineered_pruned,rf_precision_push,20261101,none,default_0_5,0.5,100,no,0.8436869151982266,0.041651910439538864
3400,stage1,psychologist_full,psychologist,anxiety,engineered_pruned,rf_recall_guard,20261101,none,default_0_5,0.5,100,no,0.8176076197407754,0.09736158658954075
3401,stage1,psychologist_full,psychologist,anxiety,engineered_pruned,rf_regularized,20261101,none,default_0_5,0.5,100,no,0.8326868986069987,0.034322984299374304
3402,stage1,psychologist_full,psychologist,anxiety,engineered_pruned,rf_pos_weight_mid,20261101,none,default_0_5,0.5,100,no,0.8400013196771113,0.051341832920158925
3403,stage1,psychologist_full,psychologist,anxiety,engineered_compact,rf_baseline,20261101,none,default_0_5,0.5,62,no,0.8388757719133267,0.07738165505843475
3404,stage1,psychologist_full,psychologist,anxiety,engineered_compact,rf_balanced_subsample,20261101,none,default_0_5,0.5,62,no,0.8236070401759943,0.0782276787470979
3405,stage1,psychologist_full,psychologist,anxiety,engineered_compact,rf_precision_push,20261101,none,default_0_5,0.5,62,no,0.8351406692930875,0.047888875772242434
3406,stage1,psychologist_full,psychologist,anxiety,engineered_compact,rf_recall_guard,20261101,none,default_0_5,0.5,62,no,0.8230206676083323,0.0960925510565458
3407,stage1,psychologist_full,psychologist,anxiety,engineered_compact,rf_regularized,20261101,none,default_0_5,0.5,62,no,0.8299130300544001,0.02960099161846297
3408,stage1,psychologist_full,psychologist,anxiety,engineered_compact,rf_pos_weight_mid,20261101,none,default_0_5,0.5,62,no,0.8372811807769567,0.050918821075827236
3409,stage2,psychologist_full,psychologist,anxiety,precision_oriented_subset,rf_precision_push,20261101,none,default_0_5,0.5,61,yes,0.8589694908066583,0.04862668712863494
3410,stage2,psychologist_full,psychologist,anxiety,precision_oriented_subset,rf_precision_push,20261101,none,balanced,0.48999999999999994,61,yes,0.8589694908066583,0.04862668712863494
3411,stage2,psychologist_full,psychologist,anxiety,precision_oriented_subset,rf_precision_push,20261101,none,precision_oriented,0.48999999999999994,61,yes,0.8589694908066583,0.04862668712863494
3412,stage2,psychologist_full,psychologist,anxiety,precision_oriented_subset,rf_precision_push,20261101,none,recall_guard,0.48999999999999994,61,yes,0.8589694908066583,0.04862668712863494
3413,stage2,psychologist_full,psychologist,anxiety,precision_oriented_subset,rf_precision_push,20261101,none,precision_min_recall,0.48999999999999994,61,yes,0.8589694908066583,0.04862668712863494
3414,stage2,psychologist_full,psychologist,anxiety,precision_oriented_subset,rf_precision_push,20261101,none,recall_constrained,0.48999999999999994,61,yes,0.8589694908066583,0.04862668712863494
3415,stage2,psychologist_full,psychologist,anxiety,precision_oriented_subset,rf_precision_push,20261101,sigmoid,default_0_5,0.5,61,yes,0.8592405462929634,0.045596741825050136
3416,stage2,psychologist_full,psychologist,anxiety,precision_oriented_subset,rf_precision_push,20261101,sigmoid,balanced,0.39499999999999996,61,yes,0.8589981506686767,0.04862668712863494
3417,stage2,psychologist_full,psychologist,anxiety,precision_oriented_subset,rf_precision_push,20261101,sigmoid,precision_oriented,0.39499999999999996,61,yes,0.8589981506686767,0.04862668712863494
3418,stage2,psychologist_full,psychologist,anxiety,precision_oriented_subset,rf_precision_push,20261101,sigmoid,recall_guard,0.39499999999999996,61,yes,0.8589981506686767,0.04862668712863494
3419,stage2,psychologist_full,psychologist,anxiety,precision_oriented_subset,rf_precision_push,20261101,sigmoid,precision_min_recall,0.39499999999999996,61,yes,0.8589981506686767,0.04862668712863494
3420,stage2,psychologist_full,psychologist,anxiety,precision_oriented_subset,rf_precision_push,20261101,sigmoid,recall_constrained,0.39499999999999996,61,yes,0.8589981506686767,0.04862668712863494
3421,stage2,psychologist_full,psychologist,anxiety,precision_oriented_subset,rf_precision_push,20261101,isotonic,default_0_5,0.5,61,yes,0.8595014769242664,0.0466887026325109
3422,stage2,psychologist_full,psychologist,anxiety,precision_oriented_subset,rf_precision_push,20261101,isotonic,balanced,0.29,61,yes,0.8593464381645765,0.04862668712863494
3423,stage2,psychologist_full,psychologist,anxiety,precision_oriented_subset,rf_precision_push,20261101,isotonic,precision_oriented,0.29,61,yes,0.8593464381645765,0.04862668712863494
3424,stage2,psychologist_full,psychologist,anxiety,precision_oriented_subset,rf_precision_push,20261101,isotonic,recall_guard,0.29,61,yes,0.8593464381645765,0.04862668712863494
3425,stage2,psychologist_full,psychologist,anxiety,precision_oriented_subset,rf_precision_push,20261101,isotonic,precision_min_recall,0.29,61,yes,0.8593464381645765,0.04862668712863494
3426,stage2,psychologist_full,psychologist,anxiety,precision_oriented_subset,rf_precision_push,20261101,isotonic,recall_constrained,0.29,61,yes,0.8593464381645765,0.04862668712863494
3427,stage2,psychologist_full,psychologist,anxiety,precision_oriented_subset,rf_precision_push,20261119,none,default_0_5,0.5,61,yes,0.8474294273023317,0.05116475819462485
3428,stage2,psychologist_full,psychologist,anxiety,precision_oriented_subset,rf_precision_push,20261119,none,balanced,0.5149999999999999,61,yes,0.8575099027263752,0.04862668712863494
3429,stage2,psychologist_full,psychologist,anxiety,precision_oriented_subset,rf_precision_push,20261119,none,precision_oriented,0.5149999999999999,61,yes,0.8575099027263752,0.04862668712863494
3430,stage2,psychologist_full,psychologist,anxiety,precision_oriented_subset,rf_precision_push,20261119,none,recall_guard,0.5149999999999999,61,yes,0.8575099027263752,0.04862668712863494
3431,stage2,psychologist_full,psychologist,anxiety,precision_oriented_subset,rf_precision_push,20261119,none,precision_min_recall,0.5149999999999999,61,yes,0.8575099027263752,0.04862668712863494
3432,stage2,psychologist_full,psychologist,anxiety,precision_oriented_subset,rf_precision_push,20261119,none,recall_constrained,0.5149999999999999,61,yes,0.8575099027263752,0.04862668712863494
3433,stage2,psychologist_full,psychologist,anxiety,precision_oriented_subset,rf_precision_push,20261119,sigmoid,default_0_5,0.5,61,yes,0.8579387515153581,0.04323574548459452
3434,stage2,psychologist_full,psychologist,anxiety,precision_oriented_subset,rf_precision_push,20261119,sigmoid,balanced,0.42499999999999993,61,yes,0.8575074761838349,0.04862668712863494
3435,stage2,psychologist_full,psychologist,anxiety,precision_oriented_subset,rf_precision_push,20261119,sigmoid,precision_oriented,0.42499999999999993,61,yes,0.8575074761838349,0.04862668712863494
3436,stage2,psychologist_full,psychologist,anxiety,precision_oriented_subset,rf_precision_push,20261119,sigmoid,recall_guard,0.42499999999999993,61,yes,0.8575074761838349,0.04862668712863494
3437,stage2,psychologist_full,psychologist,anxiety,precision_oriented_subset,rf_precision_push,20261119,sigmoid,precision_min_recall,0.42499999999999993,61,yes,0.8575074761838349,0.04862668712863494
3438,stage2,psychologist_full,psychologist,anxiety,precision_oriented_subset,rf_precision_push,20261119,sigmoid,recall_constrained,0.42499999999999993,61,yes,0.8575074761838349,0.04862668712863494
3439,stage2,psychologist_full,psychologist,anxiety,precision_oriented_subset,rf_precision_push,20261119,isotonic,default_0_5,0.5,61,yes,0.8588676695301392,0.04517372998071845
3440,stage2,psychologist_full,psychologist,anxiety,precision_oriented_subset,rf_precision_push,20261119,isotonic,balanced,0.295,61,yes,0.8585914329583059,0.04862668712863494
3441,stage2,psychologist_full,psychologist,anxiety,precision_oriented_subset,rf_precision_push,20261119,isotonic,precision_oriented,0.295,61,yes,0.8585914329583059,0.04862668712863494
3442,stage2,psychologist_full,psychologist,anxiety,precision_oriented_subset,rf_precision_push,20261119,isotonic,recall_guard,0.295,61,yes,0.8585914329583059,0.04862668712863494
3443,stage2,psychologist_full,psychologist,anxiety,precision_oriented_subset,rf_precision_push,20261119,isotonic,precision_min_recall,0.295,61,yes,0.8585914329583059,0.04862668712863494
3444,stage2,psychologist_full,psychologist,anxiety,precision_oriented_subset,rf_precision_push,20261119,isotonic,recall_constrained,0.295,61,yes,0.8585914329583059,0.04862668712863494
3445,stage2,psychologist_full,psychologist,anxiety,balanced_subset,rf_pos_weight_mid,20261101,none,default_0_5,0.5,84,yes,0.8510073007413508,0.05764766064612603
3446,stage2,psychologist_full,psychologist,anxiety,balanced_subset,rf_pos_weight_mid,20261101,none,balanced,0.48999999999999994,84,yes,0.8510073007413508,0.05764766064612603
3447,stage2,psychologist_full,psychologist,anxiety,balanced_subset,rf_pos_weight_mid,20261101,none,precision_oriented,0.48999999999999994,84,yes,0.8510073007413508,0.05764766064612603
3448,stage2,psychologist_full,psychologist,anxiety,balanced_subset,rf_pos_weight_mid,20261101,none,recall_guard,0.48999999999999994,84,yes,0.8510073007413508,0.05764766064612603
3449,stage2,psychologist_full,psychologist,anxiety,balanced_subset,rf_pos_weight_mid,20261101,none,precision_min_recall,0.48999999999999994,84,yes,0.8510073007413508,0.05764766064612603
3450,stage2,psychologist_full,psychologist,anxiety,balanced_subset,rf_pos_weight_mid,20261101,none,recall_constrained,0.48999999999999994,84,yes,0.8510073007413508,0.05764766064612603
3451,stage2,psychologist_full,psychologist,anxiety,balanced_subset,rf_pos_weight_mid,20261101,sigmoid,default_0_5,0.5,84,yes,0.8449518414747081,0.06085468067524502
3452,stage2,psychologist_full,psychologist,anxiety,balanced_subset,rf_pos_weight_mid,20261101,sigmoid,balanced,0.37999999999999995,84,yes,0.8509497798183162,0.05764766064612603
3453,stage2,psychologist_full,psychologist,anxiety,balanced_subset,rf_pos_weight_mid,20261101,sigmoid,precision_oriented,0.37999999999999995,84,yes,0.8509497798183162,0.05764766064612603
3454,stage2,psychologist_full,psychologist,anxiety,balanced_subset,rf_pos_weight_mid,20261101,sigmoid,recall_guard,0.37999999999999995,84,yes,0.8509497798183162,0.05764766064612603
3455,stage2,psychologist_full,psychologist,anxiety,balanced_subset,rf_pos_weight_mid,20261101,sigmoid,precision_min_recall,0.37999999999999995,84,yes,0.8509497798183162,0.05764766064612603
3456,stage2,psychologist_full,psychologist,anxiety,balanced_subset,rf_pos_weight_mid,20261101,sigmoid,recall_constrained,0.37999999999999995,84,yes,0.8509497798183162,0.05764766064612603
3457,stage2,psychologist_full,psychologist,anxiety,balanced_subset,rf_pos_weight_mid,20261101,isotonic,default_0_5,0.5,84,yes,0.8523638509206668,0.05764766064612603
3458,stage2,psychologist_full,psychologist,anxiety,balanced_subset,rf_pos_weight_mid,20261101,isotonic,balanced,0.30499999999999994,84,yes,0.8523976918682133,0.05722464880179445
3459,stage2,psychologist_full,psychologist,anxiety,balanced_subset,rf_pos_weight_mid,20261101,isotonic,precision_oriented,0.30499999999999994,84,yes,0.8523976918682133,0.05722464880179445
3460,stage2,psychologist_full,psychologist,anxiety,balanced_subset,rf_pos_weight_mid,20261101,isotonic,recall_guard,0.30499999999999994,84,yes,0.8523976918682133,0.05722464880179445
3461,stage2,psychologist_full,psychologist,anxiety,balanced_subset,rf_pos_weight_mid,20261101,isotonic,precision_min_recall,0.30499999999999994,84,yes,0.8523976918682133,0.05722464880179445
3462,stage2,psychologist_full,psychologist,anxiety,balanced_subset,rf_pos_weight_mid,20261101,isotonic,recall_constrained,0.30499999999999994,84,yes,0.8523976918682133,0.05722464880179445
3463,stage2,psychologist_full,psychologist,anxiety,balanced_subset,rf_pos_weight_mid,20261119,none,default_0_5,0.5,84,yes,0.8510720943399496,0.05807067249045761
3464,stage2,psychologist_full,psychologist,anxiety,balanced_subset,rf_pos_weight_mid,20261119,none,balanced,0.48499999999999993,84,yes,0.8510720943399496,0.05807067249045761
3465,stage2,psychologist_full,psychologist,anxiety,balanced_subset,rf_pos_weight_mid,20261119,none,precision_oriented,0.48499999999999993,84,yes,0.8510720943399496,0.05807067249045761
3466,stage2,psychologist_full,psychologist,anxiety,balanced_subset,rf_pos_weight_mid,20261119,none,recall_guard,0.48499999999999993,84,yes,0.8510720943399496,0.05807067249045761
3467,stage2,psychologist_full,psychologist,anxiety,balanced_subset,rf_pos_weight_mid,20261119,none,precision_min_recall,0.48499999999999993,84,yes,0.8510720943399496,0.05807067249045761
3468,stage2,psychologist_full,psychologist,anxiety,balanced_subset,rf_pos_weight_mid,20261119,none,recall_constrained,0.48499999999999993,84,yes,0.8510720943399496,0.05807067249045761
3469,stage2,psychologist_full,psychologist,anxiety,balanced_subset,rf_pos_weight_mid,20261119,sigmoid,default_0_5,0.5,84,yes,0.8452175524160753,0.058916696179120986
3470,stage2,psychologist_full,psychologist,anxiety,balanced_subset,rf_pos_weight_mid,20261119,sigmoid,balanced,0.36999999999999994,84,yes,0.8510266110524469,0.05807067249045761
3471,stage2,psychologist_full,psychologist,anxiety,balanced_subset,rf_pos_weight_mid,20261119,sigmoid,precision_oriented,0.36999999999999994,84,yes,0.8510266110524469,0.05807067249045761
3472,stage2,psychologist_full,psychologist,anxiety,balanced_subset,rf_pos_weight_mid,20261119,sigmoid,recall_guard,0.36999999999999994,84,yes,0.8510266110524469,0.05807067249045761
3473,stage2,psychologist_full,psychologist,anxiety,balanced_subset,rf_pos_weight_mid,20261119,sigmoid,precision_min_recall,0.36999999999999994,84,yes,0.8510266110524469,0.05807067249045761
3474,stage2,psychologist_full,psychologist,anxiety,balanced_subset,rf_pos_weight_mid,20261119,sigmoid,recall_constrained,0.36999999999999994,84,yes,0.8510266110524469,0.05807067249045761
3475,stage2,psychologist_full,psychologist,anxiety,balanced_subset,rf_pos_weight_mid,20261119,isotonic,default_0_5,0.5,84,yes,0.8520641584016422,0.05807067249045761
3476,stage2,psychologist_full,psychologist,anxiety,balanced_subset,rf_pos_weight_mid,20261119,isotonic,balanced,0.31999999999999995,84,yes,0.8520979993491887,0.05764766064612603
3477,stage2,psychologist_full,psychologist,anxiety,balanced_subset,rf_pos_weight_mid,20261119,isotonic,precision_oriented,0.31999999999999995,84,yes,0.8520979993491887,0.05764766064612603
3478,stage2,psychologist_full,psychologist,anxiety,balanced_subset,rf_pos_weight_mid,20261119,isotonic,recall_guard,0.31999999999999995,84,yes,0.8520979993491887,0.05764766064612603
3479,stage2,psychologist_full,psychologist,anxiety,balanced_subset,rf_pos_weight_mid,20261119,isotonic,precision_min_recall,0.31999999999999995,84,yes,0.8520979993491887,0.05764766064612603
3480,stage2,psychologist_full,psychologist,anxiety,balanced_subset,rf_pos_weight_mid,20261119,isotonic,recall_constrained,0.31999999999999995,84,yes,0.8520979993491887,0.05764766064612603
