trial_id,stage,mode,role,domain,feature_set_id,config_id,seed,calibration,threshold_policy,threshold,n_features,stage_score,selected_for_stage2,train_precision,train_recall,train_specificity,train_balanced_accuracy,train_f1,train_roc_auc,train_pr_auc,train_brier,train_accuracy,val_precision,val_recall,val_specificity,val_balanced_accuracy,val_f1,val_roc_auc,val_pr_auc,val_brier,val_accuracy,val_objective,overfit_gap_ba,threshold_policy_score,holdout_precision,holdout_recall,holdout_specificity,holdout_balanced_accuracy,holdout_f1,holdout_roc_auc,holdout_pr_auc,holdout_brier,holdout_accuracy
3015,stage1,psychologist_full,psychologist,adhd,balanced_subset,rf_precision_push,20261101,none,default_0_5,0.5,84,0.8797400360680805,no,0.9929577464788732,1.0,0.998272884283247,0.9991364421416236,0.9964664310954063,0.9999601905951813,0.9998335461920058,0.008573565363350667,0.9986111111111111,0.9565217391304348,0.9361702127659575,0.9896373056994818,0.9629037592327196,0.946236559139785,0.9969959210671371,0.9886722339394005,0.024003961184293005,0.9791666666666666,0.8797400360680805,0.03623268290890391,,,,,,,,,,
3016,stage1,psychologist_full,psychologist,adhd,balanced_subset,rf_recall_guard,20261101,none,default_0_5,0.5,84,0.8650871126456279,no,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.008475073950156243,1.0,0.9875,0.8404255319148937,0.9974093264248705,0.9189174291698821,0.9080459770114943,0.9941847646345496,0.9813421364610474,0.03786188783262469,0.9666666666666667,0.8650871126456279,0.08108257083011794,,,,,,,,,,
3017,stage1,psychologist_full,psychologist,adhd,balanced_subset,rf_regularized,20261101,none,default_0_5,0.5,84,0.8520929987101238,no,0.962457337883959,1.0,0.9905008635578584,0.9952504317789292,0.9808695652173913,0.9997458322615416,0.9989049929822165,0.012387278067444708,0.9923611111111111,0.8823529411764706,0.9574468085106383,0.9689119170984456,0.963179362804542,0.9183673469387755,0.9963344724947636,0.9859290870427391,0.025200430685908475,0.9666666666666667,0.8520929987101238,0.03207106897438727,,,,,,,,,,
3018,stage1,psychologist_full,psychologist,adhd,balanced_subset,rf_pos_weight_mid,20261101,none,default_0_5,0.5,84,0.8616736623051233,no,0.9929577464788732,1.0,0.998272884283247,0.9991364421416236,0.9964664310954063,1.0,1.0,0.006930958968699789,0.9986111111111111,0.9166666666666666,0.9361702127659575,0.9792746113989638,0.9577224120824606,0.9263157894736842,0.9964447139234924,0.9866528188090128,0.023993861470445858,0.9708333333333333,0.8616736623051233,0.041414030059163,,,,,,,,,,
3019,stage1,psychologist_full,psychologist,adhd,precision_oriented_subset,rf_baseline,20261101,none,default_0_5,0.5,61,0.7257078233099732,no,0.9964664310954063,1.0,0.9991364421416234,0.9995682210708117,0.9982300884955753,1.0,1.0,0.016003209047191398,0.9993055555555556,0.7912087912087912,0.7659574468085106,0.9507772020725389,0.8583673244405248,0.7783783783783784,0.9666244074523206,0.8096617085085404,0.062482669857860856,0.9145833333333333,0.7257078233099732,0.1412008966302869,,,,,,,,,,
3020,stage1,psychologist_full,psychologist,adhd,precision_oriented_subset,rf_balanced_subsample,20261101,none,default_0_5,0.5,61,0.7507336282944119,no,0.8757763975155279,1.0,0.9654576856649395,0.9827288428324698,0.9337748344370861,0.9998438246426341,0.9993655642148667,0.023712205407594132,0.9722222222222222,0.8041237113402062,0.8297872340425532,0.9507772020725389,0.890282218057546,0.8167539267015707,0.9695733656708191,0.8127319091073737,0.05761741426964876,0.9270833333333334,0.7507336282944119,0.09244662477492371,,,,,,,,,,
3021,stage1,psychologist_full,psychologist,adhd,precision_oriented_subset,rf_precision_push,20261101,none,default_0_5,0.5,61,0.7504116939305054,no,0.9123376623376623,0.9964539007092199,0.9766839378238342,0.986568919266527,0.9525423728813559,0.9993508004752631,0.9974214463838857,0.02469422865883196,0.9805555555555555,0.7920792079207921,0.851063829787234,0.9455958549222798,0.898329842354757,0.8205128205128205,0.9699040899570058,0.8116970554759843,0.05508870845220883,0.9270833333333334,0.7504116939305054,0.08823907691177002,,,,,,,,,,
3022,stage1,psychologist_full,psychologist,adhd,precision_oriented_subset,rf_recall_guard,20261101,none,default_0_5,0.5,61,0.740588810270488,no,0.9894736842105263,1.0,0.9974093264248705,0.9987046632124352,0.9947089947089947,1.0,1.0,0.016267015101473516,0.9979166666666667,0.8064516129032258,0.7978723404255319,0.9533678756476683,0.8756201080366002,0.8021390374331551,0.9681677874545254,0.8066458380322439,0.06019612737949901,0.9229166666666667,0.740588810270488,0.12308455517583505,,,,,,,,,,
3023,stage1,psychologist_full,psychologist,adhd,precision_oriented_subset,rf_regularized,20261101,none,default_0_5,0.5,61,0.7540390639036741,no,0.7921348314606742,1.0,0.9360967184801382,0.968048359240069,0.8840125391849529,0.9929506730851676,0.9712636520009553,0.038356182156575,0.9486111111111111,0.7757009345794392,0.8829787234042553,0.9378238341968912,0.9104012788005733,0.8258706467661692,0.9700143313857348,0.8170798033632731,0.0543143217763027,0.9270833333333334,0.7540390639036741,0.057647080439495735,,,,,,,,,,
3024,stage1,psychologist_full,psychologist,adhd,precision_oriented_subset,rf_pos_weight_mid,20261101,none,default_0_5,0.5,61,0.7552508681176262,no,0.9096774193548387,1.0,0.9758203799654577,0.9879101899827288,0.9527027027027027,0.9998744472617254,0.9994916874723868,0.021221446158911833,0.9805555555555555,0.801980198019802,0.8617021276595744,0.9481865284974094,0.9049443280784919,0.8307692307692308,0.9684985117407121,0.7990169194890662,0.055306523908730074,0.93125,0.7552508681176262,0.08296586190423694,,,,,,,,,,
3025,stage1,psychologist_full,psychologist,adhd,stability_pruned_subset,rf_baseline,20261101,none,default_0_5,0.5,76,0.8695320280341363,no,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,1.0,0.008974983541286672,1.0,0.9878048780487805,0.8617021276595744,0.9974093264248705,0.9295557270422224,0.9204545454545454,0.9912633667732335,0.9747066874317494,0.04070358604254965,0.9708333333333333,0.8695320280341363,0.07044427295777755,,,,,,,,,,
3026,stage1,psychologist_full,psychologist,adhd,stability_pruned_subset,rf_balanced_subsample,20261101,none,default_0_5,0.5,76,0.8717605845345577,no,0.9929577464788732,1.0,0.998272884283247,0.9991364421416236,0.9964664310954063,0.9999999999999999,1.0,0.011280618662568785,0.9986111111111111,0.9764705882352941,0.8829787234042553,0.9948186528497409,0.9388986881269981,0.9273743016759777,0.9937162385624518,0.9802183895222562,0.03595928703760543,0.9729166666666667,0.8717605845345577,0.0602377540146255,,,,,,,,,,
3027,stage1,psychologist_full,psychologist,adhd,stability_pruned_subset,rf_precision_push,20261101,none,default_0_5,0.5,76,0.8748445133214374,no,0.9894736842105263,1.0,0.9974093264248705,0.9987046632124352,0.9947089947089947,0.9999510038094538,0.9997956155161598,0.008575482794455585,0.9979166666666667,0.946236559139785,0.9361702127659575,0.9870466321243523,0.9616084224451549,0.9411764705882353,0.9964722742806746,0.9868082138694751,0.024612592721087765,0.9770833333333333,0.8748445133214374,0.03709624076728035,,,,,,,,,,
3028,stage1,psychologist_full,psychologist,adhd,stability_pruned_subset,rf_recall_guard,20261101,none,default_0_5,0.5,76,0.8644276818398465,no,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.00874588958471444,1.0,0.9875,0.8404255319148937,0.9974093264248705,0.9189174291698821,0.9080459770114943,0.9922004189174292,0.978309514278802,0.03928137299483957,0.9666666666666667,0.8644276818398465,0.08108257083011794,,,,,,,,,,
3029,stage1,psychologist_full,psychologist,adhd,stability_pruned_subset,rf_regularized,20261101,none,default_0_5,0.5,76,0.8559238228408032,no,0.962457337883959,1.0,0.9905008635578584,0.9952504317789292,0.9808695652173913,0.9997672680949057,0.9989947220016367,0.012156061025890163,0.9923611111111111,0.8910891089108911,0.9574468085106383,0.9715025906735751,0.9644746995921067,0.9230769230769231,0.9962242310660346,0.9854860809055146,0.025504385262913567,0.96875,0.8559238228408032,0.030775732186822502,,,,,,,,,,
3030,stage1,psychologist_full,psychologist,adhd,stability_pruned_subset,rf_pos_weight_mid,20261101,none,default_0_5,0.5,76,0.8662077399814985,no,0.9894736842105263,1.0,0.9974093264248705,0.9987046632124352,0.9947089947089947,0.9999846886904543,0.9999369005495791,0.007092564283712148,0.9979166666666667,0.9263157894736842,0.9361702127659575,0.9818652849740933,0.9590177488700253,0.9312169312169312,0.9967203174953148,0.9874643687549322,0.023434396937797593,0.9729166666666667,0.8662077399814985,0.039686914342409896,,,,,,,,,,
3031,stage1,psychologist_full,psychologist,adhd,engineered_full,rf_baseline,20261101,none,default_0_5,0.5,161,0.8657060649332319,no,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.009879484655196998,1.0,0.9876543209876543,0.851063829787234,0.9974093264248705,0.9242365781060522,0.9142857142857143,0.9899955903428509,0.9709306798363894,0.043375067089513594,0.96875,0.8657060649332319,0.0757634218939478,,,,,,,,,,
3032,stage1,psychologist_full,psychologist,adhd,engineered_full,rf_balanced_subsample,20261101,none,default_0_5,0.5,161,0.8802424024505904,no,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.012360304031452116,1.0,0.9772727272727273,0.9148936170212766,0.9948186528497409,0.9548561349355087,0.945054945054945,0.9926413846323449,0.9783514533663678,0.03637997055809181,0.9791666666666666,0.8802424024505904,0.045143865064491306,,,,,,,,,,
3033,stage1,psychologist_full,psychologist,adhd,engineered_full,rf_precision_push,20261101,none,default_0_5,0.5,161,0.888434125928423,no,0.9787234042553191,0.9787234042553191,0.9948186528497409,0.98677102855253,0.9787234042553191,0.999773392618724,0.9990928644815305,0.006835019020360784,0.9916666666666667,0.9574468085106383,0.9574468085106383,0.9896373056994818,0.9735420571050601,0.9574468085106383,0.9974368867820527,0.9918807473033678,0.014437617524623752,0.9833333333333333,0.888434125928423,0.013228971447469817,,,,,,,,,,
3034,stage1,psychologist_full,psychologist,adhd,engineered_full,rf_recall_guard,20261101,none,default_0_5,0.5,161,0.8643949900151985,no,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.009640177373257034,1.0,0.9759036144578314,0.8617021276595744,0.9948186528497409,0.9282603902546577,0.9152542372881356,0.9912909271304156,0.9752389272516767,0.04110260157221148,0.96875,0.8643949900151985,0.07173960974534233,,,,,,,,,,
3035,stage1,psychologist_full,psychologist,adhd,engineered_full,rf_regularized,20261101,none,default_0_5,0.5,161,0.8786320661942946,no,0.9486301369863014,0.9822695035460993,0.9870466321243523,0.9846580678352258,0.9651567944250871,0.9995222871421747,0.9980839618637349,0.009627421289735393,0.9861111111111112,0.9285714285714286,0.9680851063829787,0.9818652849740933,0.974975195678536,0.9479166666666666,0.9979054128541505,0.9924381700552585,0.01587057787126206,0.9791666666666666,0.8786320661942946,0.009682872156689837,,,,,,,,,,
3036,stage1,psychologist_full,psychologist,adhd,engineered_full,rf_pos_weight_mid,20261101,none,default_0_5,0.5,161,0.8879438519940341,no,0.9858156028368794,0.9858156028368794,0.9965457685664939,0.9911806857016867,0.9858156028368794,0.9999265057141806,0.999703398497541,0.004908661430365005,0.9944444444444445,0.9574468085106383,0.9574468085106383,0.9896373056994818,0.9735420571050601,0.9574468085106383,0.9971888435674127,0.9914066597232336,0.013987273212735525,0.9833333333333333,0.8879438519940341,0.01763862859662657,,,,,,,,,,
3037,stage1,psychologist_full,psychologist,adhd,engineered_pruned,rf_baseline,20261101,none,default_0_5,0.5,100,0.876975388445607,no,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.008353535692571436,1.0,0.9770114942528736,0.9042553191489362,0.9948186528497409,0.9495369859993386,0.9392265193370166,0.9923657810605225,0.9768983998790506,0.03673785485550301,0.9770833333333333,0.876975388445607,0.050463014000661444,,,,,,,,,,
3038,stage1,psychologist_full,psychologist,adhd,engineered_pruned,rf_balanced_subsample,20261101,none,default_0_5,0.5,100,0.8721194792807293,no,0.9964664310954063,1.0,0.9991364421416234,0.9995682210708117,0.9982300884955753,0.9999969377380908,0.9999874696138136,0.009687170936615414,0.9993055555555556,0.9555555555555556,0.9148936170212766,0.9896373056994818,0.9522654613603792,0.9347826086956522,0.9945430492779187,0.9830977614208053,0.02953920568516503,0.975,0.8721194792807293,0.04730275971043252,,,,,,,,,,
3039,stage1,psychologist_full,psychologist,adhd,engineered_pruned,rf_precision_push,20261101,none,default_0_5,0.5,100,0.885028573614125,no,0.9753521126760564,0.9822695035460993,0.9939550949913645,0.9881122992687319,0.9787985865724381,0.9997213341662685,0.9988662888625239,0.007199582123031506,0.9916666666666667,0.956989247311828,0.9468085106382979,0.9896373056994818,0.9682229081688898,0.9518716577540107,0.9973542057105059,0.9911275541016991,0.015443687041137853,0.98125,0.885028573614125,0.019889391099842113,,,,,,,,,,
3040,stage1,psychologist_full,psychologist,adhd,engineered_pruned,rf_recall_guard,20261101,none,default_0_5,0.5,100,0.8746943099840667,no,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,0.007943751987229014,1.0,0.9767441860465116,0.8936170212765957,0.9948186528497409,0.9442178370631683,0.9333333333333333,0.9931099107044428,0.9795437302698781,0.033962532653159835,0.975,0.8746943099840667,0.05578216293683169,,,,,,,,,,
3041,stage1,psychologist_full,psychologist,adhd,engineered_pruned,rf_regularized,20261101,none,default_0_5,0.5,100,0.8745180120529633,no,0.9518900343642611,0.9822695035460993,0.9879101899827288,0.985089846764414,0.9668411867364747,0.9994120457134458,0.9975581479177712,0.009790592893970749,0.9868055555555556,0.9191919191919192,0.9680851063829787,0.9792746113989638,0.9736798588909712,0.9430051813471503,0.9980432146400617,0.9929978512915382,0.015613085513349797,0.9770833333333333,0.8745180120529633,0.011409987873442828,,,,,,,,,,
3042,stage1,psychologist_full,psychologist,adhd,engineered_pruned,rf_pos_weight_mid,20261101,none,default_0_5,0.5,100,0.8921656383716969,no,0.9789473684210527,0.9893617021276596,0.9948186528497409,0.9920901774887003,0.9841269841269841,0.9998468869045432,0.9993748984985353,0.005805272121970185,0.99375,0.967741935483871,0.9574468085106383,0.9922279792746114,0.9748373938926249,0.9625668449197861,0.9968581192812259,0.9901990813154239,0.014341843553925374,0.9854166666666667,0.8921656383716969,0.017252783596075405,,,,,,,,,,
3043,stage1,psychologist_full,psychologist,adhd,engineered_compact,rf_baseline,20261101,none,default_0_5,0.5,62,0.8826869681649739,no,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.008095176060390329,1.0,0.9883720930232558,0.9042553191489362,0.9974093264248705,0.9508323227869033,0.9444444444444444,0.9928618674898027,0.9793970192724518,0.03327317719763211,0.9791666666666666,0.8826869681649739,0.04916767721309667,,,,,,,,,,
3044,stage1,psychologist_full,psychologist,adhd,engineered_compact,rf_balanced_subsample,20261101,none,default_0_5,0.5,62,0.8792836811158394,no,0.9929577464788732,1.0,0.998272884283247,0.9991364421416236,0.9964664310954063,0.9999877509523635,0.9999496105828793,0.009163237754627315,0.9986111111111111,0.9565217391304348,0.9361702127659575,0.9896373056994818,0.9629037592327196,0.946236559139785,0.9956179032080256,0.9867669151163864,0.02542143073552596,0.9791666666666666,0.8792836811158394,0.03623268290890391,,,,,,,,,,
3045,stage1,psychologist_full,psychologist,adhd,engineered_compact,rf_precision_push,20261101,none,default_0_5,0.5,62,0.885098031655146,no,0.9752650176678446,0.9787234042553191,0.9939550949913645,0.9863392496233419,0.9769911504424779,0.9996968360709955,0.9987625449246708,0.007374109101363643,0.9909722222222223,0.956989247311828,0.9468085106382979,0.9896373056994818,0.9682229081688898,0.9518716577540107,0.9969408003527727,0.9905401364923273,0.015470083964027265,0.98125,0.885098031655146,0.018116341454452067,,,,,,,,,,
3046,stage1,psychologist_full,psychologist,adhd,engineered_compact,rf_recall_guard,20261101,none,default_0_5,0.5,62,0.8743908043025026,no,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.006820494577876468,1.0,0.9659090909090909,0.9042553191489362,0.9922279792746114,0.9482416492117738,0.9340659340659341,0.9953974203505678,0.9858764163555125,0.028228495650285495,0.975,0.8743908043025026,0.051758350788226215,,,,,,,,,,
3047,stage1,psychologist_full,psychologist,adhd,engineered_compact,rf_regularized,20261101,none,default_0_5,0.5,62,0.881944232586504,no,0.9518900343642611,0.9822695035460993,0.9879101899827288,0.985089846764414,0.9668411867364747,0.999372236308627,0.9974234605783717,0.01016114722404458,0.9868055555555556,0.9292929292929293,0.9787234042553191,0.9818652849740933,0.9802943446147062,0.9533678756476683,0.9981534560687906,0.9934080160393659,0.015622686698052328,0.98125,0.881944232586504,0.004795502149707809,,,,,,,,,,
