low_threshold,high_threshold,coverage,uncertain_rate,confident_positive_n,confident_negative_n,uncertain_n,precision_high,npv_low,recall_effective,specificity_effective
0.19210526315789472,0.7870853684210526,0.8566433566433567,0.14335664335664336,20,225,41,0.95,0.9777777777777777,0.4523809523809524,0.9016393442622951
0.16842105263157897,0.7870853684210526,0.8531468531468531,0.14685314685314685,20,224,42,0.95,0.9776785714285714,0.4523809523809524,0.8975409836065574
0.14473684210526316,0.7870853684210526,0.8426573426573427,0.15734265734265734,20,221,45,0.95,0.9819004524886877,0.4523809523809524,0.889344262295082
0.12105263157894737,0.7870853684210526,0.8181818181818182,0.18181818181818182,20,214,52,0.95,0.9813084112149533,0.4523809523809524,0.860655737704918
0.09736842105263158,0.7870853684210526,0.7972027972027972,0.20279720279720279,20,208,58,0.95,0.9807692307692307,0.4523809523809524,0.8360655737704918
0.0736842105263158,0.7870853684210526,0.7727272727272727,0.22727272727272727,20,201,65,0.95,0.9900497512437811,0.4523809523809524,0.8155737704918032
0.05,0.7870853684210526,0.7517482517482518,0.24825174825174826,20,195,71,0.95,0.9897435897435898,0.4523809523809524,0.7909836065573771
0.5,0.711894,0.9685314685314685,0.03146853146853147,33,244,9,0.8484848484848485,0.9672131147540983,0.6666666666666666,0.9672131147540983
0.4763157894736842,0.711894,0.958041958041958,0.04195804195804196,33,241,12,0.8484848484848485,0.966804979253112,0.6666666666666666,0.9549180327868853
0.42894736842105263,0.711894,0.951048951048951,0.04895104895104895,33,239,14,0.8484848484848485,0.9707112970711297,0.6666666666666666,0.9508196721311475
0.45263157894736844,0.711894,0.951048951048951,0.04895104895104895,33,239,14,0.8484848484848485,0.9707112970711297,0.6666666666666666,0.9508196721311475
0.4052631578947368,0.711894,0.9475524475524476,0.05244755244755245,33,238,15,0.8484848484848485,0.9705882352941176,0.6666666666666666,0.9467213114754098
0.35789473684210527,0.711894,0.9440559440559441,0.055944055944055944,33,237,16,0.8484848484848485,0.9704641350210971,0.6666666666666666,0.9426229508196722
0.3815789473684211,0.711894,0.9440559440559441,0.055944055944055944,33,237,16,0.8484848484848485,0.9704641350210971,0.6666666666666666,0.9426229508196722
0.33421052631578946,0.711894,0.9370629370629371,0.06293706293706294,33,235,18,0.8484848484848485,0.9744680851063829,0.6666666666666666,0.9385245901639344
0.3105263157894737,0.711894,0.9335664335664335,0.06643356643356643,33,234,19,0.8484848484848485,0.9743589743589743,0.6666666666666666,0.9344262295081968
0.2868421052631579,0.711894,0.9300699300699301,0.06993006993006994,33,233,20,0.8484848484848485,0.9742489270386266,0.6666666666666666,0.930327868852459
0.2631578947368421,0.711894,0.9230769230769231,0.07692307692307693,33,231,22,0.8484848484848485,0.974025974025974,0.6666666666666666,0.9221311475409836
0.23947368421052634,0.711894,0.9195804195804196,0.08041958041958042,33,230,23,0.8484848484848485,0.9739130434782609,0.6666666666666666,0.9180327868852459
0.21578947368421053,0.711894,0.9090909090909091,0.09090909090909091,33,227,26,0.8484848484848485,0.9779735682819384,0.6666666666666666,0.9098360655737705
0.19210526315789472,0.711894,0.9020979020979021,0.0979020979020979,33,225,28,0.8484848484848485,0.9777777777777777,0.6666666666666666,0.9016393442622951
0.16842105263157897,0.711894,0.8986013986013986,0.10139860139860139,33,224,29,0.8484848484848485,0.9776785714285714,0.6666666666666666,0.8975409836065574
0.14473684210526316,0.711894,0.8881118881118881,0.11188811188811189,33,221,32,0.8484848484848485,0.9819004524886877,0.6666666666666666,0.889344262295082
0.12105263157894737,0.711894,0.8636363636363636,0.13636363636363635,33,214,39,0.8484848484848485,0.9813084112149533,0.6666666666666666,0.860655737704918
0.09736842105263158,0.711894,0.8426573426573427,0.15734265734265734,33,208,45,0.8484848484848485,0.9807692307692307,0.6666666666666666,0.8360655737704918
