domain,role,feature,model_importance_score,questionnaire_rank,rank_score,domain_score,core_score,composite_importance,feature_type,selection_rationale
conduct,psychologist,adhd_not_psychosis_exclusive,0.001995020675086586,124.0,0.3128491620111732,0.25,0.45,0.15856734273977793,exclusion_flag,feature DSM-5 explícita; prioridad DSM-5 high; capa clinician_gate; solo psicólogo
conduct,psychologist,agor_not_better_explained,0.0015263145457484978,126.0,0.3016759776536313,0.25,0.45,0.15609835280360052,exclusion_flag,feature DSM-5 explícita; prioridad DSM-5 high; capa clinician_gate; solo psicólogo
conduct,psychologist,dmdd_no_mania_hypomania,0.0007629221428245546,127.0,0.2960893854748603,0.25,0.45,0.15459933816638435,exclusion_flag,feature DSM-5 explícita; prioridad DSM-5 high; capa clinician_gate; solo psicólogo
conduct,psychologist,dmdd_no_substance_medical,0.0021414196770701195,128.0,0.2905027932960894,0.25,0.45,0.15417126849775295,exclusion_flag,feature DSM-5 explícita; prioridad DSM-5 high; capa clinician_gate; solo psicólogo
conduct,psychologist,dmdd_not_better_explained,0.00010917640816499476,129.0,0.2849162011173184,0.25,0.45,0.15203782842754618,exclusion_flag,feature DSM-5 explícita; prioridad DSM-5 high; capa clinician_gate; solo psicólogo
conduct,psychologist,encopresis_not_due_substance_medical,0.002040489212164166,130.0,0.2793296089385475,0.25,0.45,0.1518861663937916,exclusion_flag,feature DSM-5 explícita; prioridad DSM-5 high; capa clinician_gate; solo psicólogo
conduct,psychologist,enuresis_not_due_substance_medical,0.0029582722392115083,131.0,0.2737430167597765,0.25,0.45,0.15122773947156107,exclusion_flag,feature DSM-5 explícita; prioridad DSM-5 high; capa clinician_gate; solo psicólogo
conduct,psychologist,gad_not_better_explained,0.0043163624294736734,132.0,0.26815642458100564,0.25,0.45,0.15078946613093797,exclusion_flag,feature DSM-5 explícita; prioridad DSM-5 high; capa clinician_gate; solo psicólogo
conduct,psychologist,mdd_not_due_substance_medical,0.006339519903803541,135.0,0.25139664804469275,0.25,0.45,0.14844908956084032,exclusion_flag,feature DSM-5 explícita; prioridad DSM-5 high; capa clinician_gate; solo psicólogo
conduct,psychologist,gad_not_due_substance_medical,0.0012542278220592032,133.0,0.26256983240223464,0.25,0.45,0.14814108039147655,exclusion_flag,feature DSM-5 explícita; prioridad DSM-5 high; capa clinician_gate; solo psicólogo
conduct,psychologist,mdd_no_mania_hypomania_history,0.0019269822638590727,134.0,0.25698324022346364,0.25,0.45,0.14736013917662227,exclusion_flag,feature DSM-5 explícita; prioridad DSM-5 high; capa clinician_gate; solo psicólogo
conduct,psychologist,mdd_not_psychotic_explained,0.0022368224653392136,136.0,0.24581005586592175,0.25,0.45,0.14528042240585398,exclusion_flag,feature DSM-5 explícita; prioridad DSM-5 high; capa clinician_gate; solo psicólogo
conduct,psychologist,pdd_no_mania_hypomania,0.0014386222391032197,137.0,0.24022346368715086,0.25,0.45,0.1437640038569818,exclusion_flag,feature DSM-5 explícita; prioridad DSM-5 high; capa clinician_gate; solo psicólogo
conduct,psychologist,pdd_no_substance_medical,0.002812465202822983,138.0,0.23463687150837986,0.25,0.45,0.14333360690308747,exclusion_flag,feature DSM-5 explícita; prioridad DSM-5 high; capa clinician_gate; solo psicólogo
conduct,psychologist,sep_anx_not_better_explained,0.002744935335455869,139.0,0.22905027932960897,0.25,0.45,0.14218252353364974,exclusion_flag,feature DSM-5 explícita; prioridad DSM-5 high; capa clinician_gate; solo psicólogo
conduct,psychologist,social_anxiety_not_better_explained,0.002932253111016732,140.0,0.22346368715083798,0.25,0.45,0.14115886398567598,exclusion_flag,feature DSM-5 explícita; prioridad DSM-5 high; capa clinician_gate; solo psicólogo
conduct,psychologist,social_anxiety_not_due_substance_medical,0.0032379718071808387,141.0,0.2178770949720671,0.25,0.45,0.14019440489800386,exclusion_flag,feature DSM-5 explícita; prioridad DSM-5 high; capa clinician_gate; solo psicólogo
conduct,psychologist,social_anxiety_children_peer_only_flag,0.002295860899616607,149.0,0.17318435754189943,0.25,0.45,0.1307848019581882,criteria_support,feature DSM-5 explícita; prioridad DSM-5 medium; capa criteria_support; respondible por ambos roles
conduct,psychologist,pdd_no_gap_gt_2_months,0.0010332978786195116,156.0,0.13407821229050276,0.25,0.45,0.12233229139741031,binary,feature DSM-5 explícita; prioridad DSM-5 medium; capa criteria_support; respondible por ambos roles
conduct,psychologist,encopresis_constipation_present,0.0012625509060862875,168.0,0.06703910614525144,0.25,0.45,0.10903909668209344,specifier_item,feature DSM-5 explícita; prioridad DSM-5 medium; capa subtype; respondible por ambos roles
conduct,psychologist,enuresis_diurnal,0.0027189994006145456,169.0,0.06145251396648044,0.25,0.45,0.10865000249360338,specifier_item,feature DSM-5 explícita; prioridad DSM-5 medium; capa subtype; respondible por ambos roles
conduct,psychologist,enuresis_nocturnal,0.0011130281677564021,170.0,0.05586592178770955,0.25,0.45,0.10672969844142012,specifier_item,feature DSM-5 explícita; prioridad DSM-5 medium; capa subtype; respondible por ambos roles
conduct,psychologist,dmdd_developmentally_inappropriate,0.007051857345663427,173.0,0.03910614525139666,0.25,0.45,0.10634715772311105,exclusion_flag,feature DSM-5 explícita; prioridad DSM-5 medium; capa clinician_gate; solo psicólogo
conduct,psychologist,agor_disproportionate,0.0024962740059449088,171.0,0.05027932960893855,0.25,0.45,0.10630400292476017,exclusion_flag,feature DSM-5 explícita; prioridad DSM-5 medium; capa clinician_gate; solo psicólogo
conduct,psychologist,agor_not_excessive_due_medical,0.0020492950599673787,172.0,0.04469273743016755,0.25,0.45,0.1049631950160172,exclusion_flag,feature DSM-5 explícita; prioridad DSM-5 medium; capa clinician_gate; solo psicólogo
conduct,psychologist,encopresis_overflow_incontinence,0.003309504885334701,174.0,0.03351955307262566,0.25,0.45,0.10335866305719249,specifier_item,feature DSM-5 explícita; prioridad DSM-5 medium; capa subtype; solo psicólogo
conduct,psychologist,pdd_no_psychotic_explained,0.0006137952556494103,175.0,0.027932960893854775,0.25,0.45,0.10089348980659567,exclusion_flag,feature DSM-5 explícita; prioridad DSM-5 medium; capa clinician_gate; solo psicólogo
conduct,psychologist,social_anxiety_disproportionate,0.0002682643519912653,176.0,0.022346368715083775,0.25,0.45,0.0996034059190124,exclusion_flag,feature DSM-5 explícita; prioridad DSM-5 medium; capa clinician_gate; solo psicólogo
conduct,psychologist,encopresis_visible_deposition_pattern,0.002276311255380437,177.0,0.016759776536312887,0.25,0.45,0.0994901109349528,pattern_item,feature DSM-5 explícita; prioridad DSM-5 low; capa pattern; respondible por ambos roles
conduct,psychologist,enuresis_primary_course,0.0007938332967394636,178.0,0.011173184357541888,0.25,0.45,0.09763155351987812,course_item,feature DSM-5 explícita; prioridad DSM-5 low; capa course; respondible por ambos roles
conduct,psychologist,enuresis_secondary_course,0.0009724562018965232,179.0,0.005586592178770999,0.25,0.45,0.09660354653670247,course_item,feature DSM-5 explícita; prioridad DSM-5 low; capa course; respondible por ambos roles
depression,caregiver,mdd_duration_weeks,1.0,92.0,0.37671232876712324,1.0,1.0,0.8753424657534247,duration_item,feature DSM-5 explícita; prioridad DSM-5 high; capa criteria_support; respondible por ambos roles
depression,caregiver,mdd_impairment,0.8352864404724998,80.0,0.45890410958904104,1.0,1.0,0.809424042154058,impairment_item,feature DSM-5 explícita; prioridad DSM-5 high; capa criteria_support; respondible por ambos roles
depression,caregiver,mdd_01_depressed_or_irritable_mood,0.467926278750081,40.0,0.7328767123287672,1.0,1.0,0.6805384818407939,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
depression,caregiver,pdd_duration_months_child,0.468367801850171,93.0,0.36986301369863017,1.0,1.0,0.6081565036648116,duration_item,feature DSM-5 explícita; prioridad DSM-5 high; capa criteria_support; respondible por ambos roles
depression,caregiver,pdd_depressed_or_irritable_mood,0.46119779105871633,102.0,0.3082191780821918,1.0,1.0,0.5922427311457965,symptom_item,feature DSM-5 explícita; prioridad DSM-5 medium; capa core_symptom; respondible por ambos roles
depression,caregiver,mdd_02_loss_of_interest_or_pleasure,0.259744797495804,41.0,0.726027397260274,1.0,1.0,0.5750778781999568,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
depression,caregiver,mdd_03_weight_or_appetite_change,0.26178190709564486,42.0,0.7191780821917808,1.0,1.0,0.5747265699861787,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
depression,caregiver,mdd_09_death_or_suicidal_thoughts,0.20569423528286487,48.0,0.678082191780822,1.0,1.0,0.5384635559975969,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
depression,caregiver,mdd_05_psychomotor_change,0.15715396580113317,44.0,0.7054794520547945,1.0,1.0,0.5196728733115255,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
depression,caregiver,mdd_08_concentration_or_decision_difficulty,0.14034646346053872,47.0,0.6849315068493151,1.0,1.0,0.5071595331001324,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
depression,caregiver,mdd_06_fatigue_or_low_energy,0.1180368138958507,45.0,0.6986301369863014,1.0,1.0,0.49874443434518567,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
depression,caregiver,mdd_07_worthlessness_or_excessive_guilt,0.11570709102305717,46.0,0.6917808219178082,1.0,1.0,0.4962097098950903,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
depression,caregiver,dmdd_irritable_between_outbursts,0.06865447129209107,34.0,0.773972602739726,1.0,1.0,0.4891217561939908,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
depression,caregiver,mdd_04_sleep_change,0.07392861664069911,43.0,0.7123287671232876,1.0,1.0,0.47943006174500713,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
depression,caregiver,dmdd_outbursts_frequency_per_week,0.0362599037878272,35.0,0.7671232876712328,1.0,1.0,0.4715546094281602,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
depression,caregiver,adhd_hypimp_04_cannot_play_quietly,0.023619141573746057,4.0,0.9794520547945206,0.7,1.0,0.4476999817457772,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
depression,caregiver,adhd_hypimp_02_leaves_seat,0.017910985110803454,2.0,0.9931506849315068,0.7,1.0,0.4475856295417031,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
depression,caregiver,dmdd_duration_months,0.12743157096236488,87.0,0.410958904109589,1.0,1.0,0.44590756630310024,duration_item,feature DSM-5 explícita; prioridad DSM-5 high; capa criteria_support; respondible por ambos roles
depression,caregiver,pdd_impairment,0.24110391006066617,130.0,0.11643835616438358,1.0,1.0,0.44383962626320983,impairment_item,feature DSM-5 explícita; prioridad DSM-5 medium; capa criteria_support; respondible por ambos roles
depression,caregiver,adhd_hypimp_01_fidgets,0.006050650868179839,1.0,1.0,0.7,1.0,0.4430253254340899,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
depression,caregiver,adhd_hypimp_03_runs_or_climbs_inappropriately,0.0053573575892743985,3.0,0.9863013698630136,0.7,1.0,0.43993895276723993,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
depression,caregiver,adhd_hypimp_05_driven_by_motor,0.005735310180662689,5.0,0.9726027397260274,0.7,1.0,0.4373882030355368,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
depression,caregiver,adhd_hypimp_09_interrupts_intrudes,0.01497925853949812,9.0,0.9452054794520548,0.7,1.0,0.43653072516016,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
depression,caregiver,adhd_hypimp_06_talks_excessively,0.006238804373927711,6.0,0.9657534246575342,0.7,1.0,0.4362700871184707,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
depression,caregiver,adhd_inatt_01_attention_to_detail_errors,0.01476447298822132,10.0,0.9383561643835616,0.7,1.0,0.435053469370823,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
depression,caregiver,adhd_hypimp_07_blurts_out,0.005285076840146928,7.0,0.9589041095890412,0.7,1.0,0.43442336033788165,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
depression,caregiver,conduct_02_initiates_fights,0.03984105167233705,20.0,0.8698630136986302,0.7,1.0,0.43389312857589457,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
depression,caregiver,adhd_hypimp_08_difficulty_waiting_turn,0.00402649996356473,8.0,0.952054794520548,0.7,1.0,0.43242420888589195,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
depression,caregiver,adhd_inatt_04_fails_to_finish_tasks,0.015649817757554668,13.0,0.9178082191780822,0.7,1.0,0.43138655271439375,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
depression,caregiver,adhd_inatt_03_seems_not_listening,0.012623080559369232,12.0,0.9246575342465754,0.7,1.0,0.43124304712899963,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
depression,caregiver,adhd_inatt_02_sustained_attention_difficulty,0.006345391233553951,11.0,0.9315068493150684,0.7,1.0,0.4294740654797906,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
depression,caregiver,conduct_11_lies_to_obtain_or_avoid,0.05338849645256039,29.0,0.8082191780821918,0.7,1.0,0.42833808384271854,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
depression,caregiver,adhd_inatt_05_organization_difficulty,0.010546242184528622,14.0,0.910958904109589,0.7,1.0,0.42746490191418207,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
depression,caregiver,conduct_03_weapon_use,0.028238898938228875,21.0,0.863013698630137,0.7,1.0,0.4267221891951418,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
depression,caregiver,conduct_05_physical_cruelty_animals,0.033434372950469776,23.0,0.8493150684931507,0.7,1.0,0.426580200173865,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
depression,caregiver,conduct_09_property_destruction,0.04123146924026836,27.0,0.821917808219178,0.7,1.0,0.4249992962639698,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
depression,caregiver,adhd_inatt_06_avoids_sustained_effort,0.005871702425629133,15.0,0.904109589041096,0.7,1.0,0.4237577690210338,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
depression,caregiver,adhd_inatt_07_loses_things,0.004579516655515632,16.0,0.8972602739726028,0.7,1.0,0.4217418131222783,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
depression,caregiver,adhd_inatt_08_easily_distracted,0.0058590810691449184,17.0,0.8904109589041096,0.7,1.0,0.42101173231539435,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
depression,caregiver,conduct_01_bullies_threatens_intimidates,0.00784521305669228,19.0,0.8767123287671232,0.7,1.0,0.4192650722817708,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
depression,caregiver,adhd_inatt_09_forgetful_daily_activities,0.0018236552749296947,18.0,0.8835616438356164,0.7,1.0,0.41762415640458805,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
depression,caregiver,conduct_04_physical_cruelty_people,0.011970499357243375,22.0,0.8561643835616438,0.7,1.0,0.41721812639095046,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
depression,caregiver,conduct_06_steals_confronting_victim,0.014562690049541112,24.0,0.8424657534246576,0.7,1.0,0.41577449570970204,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
depression,caregiver,conduct_07_forced_sex,0.015987480944900094,25.0,0.8356164383561644,0.7,1.0,0.4151170281436829,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
depression,caregiver,conduct_08_fire_setting,0.014872352851146471,26.0,0.8287671232876712,0.7,1.0,0.4131896010831074,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
depression,caregiver,conduct_12_steals_without_confrontation,0.025519683716410762,30.0,0.8013698630136986,0.7,1.0,0.4130338144609451,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
depression,caregiver,conduct_15_truancy_before_13,0.028164699984468564,33.0,0.7808219178082192,0.7,1.0,0.4102467335538781,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
depression,caregiver,gad_difficulty_controlling_worry,0.04135882450466491,38.0,0.7465753424657534,0.7,1.0,0.40999448074548306,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
depression,caregiver,conduct_14_runs_away_overnight,0.02263711849055767,32.0,0.7876712328767124,0.7,1.0,0.40885280582062133,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
depression,caregiver,conduct_13_stays_out_at_night_before_13,0.011747329274329697,31.0,0.7945205479452055,0.7,1.0,0.404777774226206,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
depression,caregiver,conduct_10_breaks_into_house_building_car,0.001732590641055292,28.0,0.815068493150685,0.7,1.0,0.40387999395066465,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
depression,caregiver,encopresis_event_frequency_per_month,0.02122862916293966,36.0,0.7602739726027398,0.7,1.0,0.4026691091020178,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
depression,caregiver,gad_excessive_worry_multiple_areas,0.02360498739954031,39.0,0.7397260273972603,0.7,1.0,0.39974769917922226,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
depression,caregiver,enuresis_event_frequency_per_week,0.006024887579548804,37.0,0.7534246575342466,0.7,1.0,0.39369737529662374,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
depression,caregiver,dmdd_outbursts_severity,0.05124820053962039,101.0,0.31506849315068497,1.0,1.0,0.3886377988999472,symptom_item,feature DSM-5 explícita; prioridad DSM-5 medium; capa core_symptom; respondible por ambos roles
depression,caregiver,sep_anx_02_worry_losing_attachment_figures,0.029005987634097185,50.0,0.6643835616438356,0.7,1.0,0.38737970614581574,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
depression,caregiver,sep_anx_01_distress_on_separation,0.021410980685660736,49.0,0.6712328767123288,0.7,1.0,0.38495206568529605,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
depression,caregiver,sep_anx_04_refuses_leaving_home_school,0.021129818497421588,52.0,0.6506849315068493,0.7,1.0,0.3807018955500806,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
depression,caregiver,social_anxiety_fear_being_observed,0.038482383327765955,59.0,0.6027397260273972,0.7,1.0,0.37978913686936244,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
depression,caregiver,pdd_05_concentration_difficulty,0.10403750223131053,128.0,0.13013698630136983,1.0,1.0,0.3780461483759292,symptom_item,feature DSM-5 explícita; prioridad DSM-5 medium; capa associated_symptom; respondible por ambos roles
depression,caregiver,sep_anx_03_worry_event_causing_separation,0.012454272326215952,51.0,0.6575342465753424,0.7,1.0,0.3777339854781764,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
depression,caregiver,sep_anx_08_physical_complaints_on_separation,0.025992337179220275,56.0,0.6232876712328768,0.7,1.0,0.3776537028361855,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
depression,caregiver,sep_anx_05_fear_being_alone_without_attachment,0.014923809874288867,53.0,0.6438356164383562,0.7,1.0,0.37622902822481563,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
depression,caregiver,sep_anx_06_refuses_sleep_away_or_alone,0.017642462534179896,54.0,0.636986301369863,0.7,1.0,0.37621849154106257,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
depression,caregiver,social_anxiety_fear_interactions,0.030925560688513886,60.0,0.595890410958904,0.7,1.0,0.3746408625360378,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
depression,caregiver,pdd_01_appetite_change,0.0825635237453287,124.0,0.15753424657534243,1.0,1.0,0.3727886111877329,symptom_item,feature DSM-5 explícita; prioridad DSM-5 medium; capa associated_symptom; respondible por ambos roles
depression,caregiver,social_anxiety_almost_always_triggered,0.015044582141342584,57.0,0.6164383561643836,0.7,1.0,0.370809962303548,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
depression,caregiver,social_anxiety_avoid_or_endure_intense,0.01743739537280812,58.0,0.6095890410958904,0.7,1.0,0.37063650590558217,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
depression,caregiver,social_anxiety_fear_negative_evaluation,0.025045500900572774,61.0,0.589041095890411,0.7,1.0,0.37033096962836853,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
depression,caregiver,sep_anx_07_separation_nightmares,0.007541588746491926,55.0,0.6301369863013699,0.7,1.0,0.3697981916335199,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
depression,caregiver,agor_escape_help_cognition,0.017368316593180732,63.0,0.5753424657534247,0.7,1.0,0.3637526514472753,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_cognition; respondible por ambos roles
depression,caregiver,gad_impairment,0.06106897462537432,79.0,0.4657534246575342,0.7,1.0,0.36368517224419394,impairment_item,feature DSM-5 explícita; prioridad DSM-5 high; capa criteria_support; respondible por ambos roles
depression,caregiver,agor_avoid_or_need_companion,0.022682318749879714,65.0,0.5616438356164384,0.7,1.0,0.3636699264982275,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa criteria_support; respondible por ambos roles
depression,caregiver,social_anxiety_fear_performance,0.012453747548309118,62.0,0.5821917808219178,0.7,1.0,0.3626652299385381,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa core_symptom; respondible por ambos roles
depression,caregiver,conduct_impairment_global,0.03186092041224038,71.0,0.5205479452054795,0.7,1.0,0.3600400492472161,impairment_item,feature DSM-5 explícita; prioridad DSM-5 high; capa criteria_support; respondible por ambos roles
depression,caregiver,gad_assoc_01_restlessness,0.030402317229383233,73.0,0.5068493150684932,0.7,1.0,0.3565710216283903,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa associated_symptom; respondible por ambos roles
depression,caregiver,gad_assoc_03_concentration_difficulty,0.03522984884766578,75.0,0.4931506849315068,0.7,1.0,0.35624506141013423,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa associated_symptom; respondible por ambos roles
depression,caregiver,adhd_impairment_school,0.014571581700792714,68.0,0.5410958904109588,0.7,1.0,0.3555049689325881,impairment_item,feature DSM-5 explícita; prioridad DSM-5 high; capa criteria_support; respondible por ambos roles
depression,caregiver,pdd_06_hopelessness,0.06163652641717855,129.0,0.12328767123287676,1.0,1.0,0.35547579745516467,symptom_item,feature DSM-5 explícita; prioridad DSM-5 medium; capa associated_symptom; respondible por ambos roles
depression,caregiver,agor_impairment,0.019494872652035186,70.0,0.5273972602739726,0.7,1.0,0.35522688838081207,impairment_item,feature DSM-5 explícita; prioridad DSM-5 high; capa criteria_support; respondible por ambos roles
depression,caregiver,adhd_impairment_home,0.008723213277626577,67.0,0.547945205479452,0.7,1.0,0.35395064773470364,impairment_item,feature DSM-5 explícita; prioridad DSM-5 high; capa criteria_support; respondible por ambos roles
depression,caregiver,adhd_impairment_social,0.014066707439140477,69.0,0.5342465753424658,0.7,1.0,0.3538826687880634,impairment_item,feature DSM-5 explícita; prioridad DSM-5 high; capa criteria_support; respondible por ambos roles
depression,caregiver,gad_assoc_05_muscle_tension,0.029407481997109568,77.0,0.4794520547945206,0.7,1.0,0.3505941519574589,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa associated_symptom; respondible por ambos roles
depression,caregiver,gad_assoc_04_irritability,0.025241200858210862,76.0,0.48630136986301364,0.7,1.0,0.3498808744017081,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa associated_symptom; respondible por ambos roles
depression,caregiver,pdd_04_low_self_esteem,0.0421118346636752,127.0,0.136986301369863,1.0,1.0,0.3484531776058102,symptom_item,feature DSM-5 explícita; prioridad DSM-5 medium; capa associated_symptom; respondible por ambos roles
depression,caregiver,pdd_03_low_energy,0.038295958762637326,126.0,0.14383561643835618,1.0,1.0,0.34791510266898995,symptom_item,feature DSM-5 explícita; prioridad DSM-5 medium; capa associated_symptom; respondible por ambos roles
depression,caregiver,enuresis_distress_impairment,0.007239198278642187,72.0,0.5136986301369864,0.7,1.0,0.3463593251667184,impairment_item,feature DSM-5 explícita; prioridad DSM-5 high; capa criteria_support; respondible por ambos roles
depression,caregiver,pdd_02_sleep_change,0.032025963711612565,125.0,0.15068493150684936,1.0,1.0,0.34614996815717614,symptom_item,feature DSM-5 explícita; prioridad DSM-5 medium; capa associated_symptom; respondible por ambos roles
depression,caregiver,gad_assoc_06_sleep_problems,0.020516090535565964,78.0,0.4726027397260274,0.7,1.0,0.3447785932129884,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa associated_symptom; respondible por ambos roles
depression,caregiver,dmdd_onset_before_10,0.037431085932483225,88.0,0.40410958904109584,1.0,0.45,0.3445374607744608,history_flag,feature DSM-5 explícita; prioridad DSM-5 high; capa criteria_support; respondible por ambos roles
depression,caregiver,gad_assoc_02_fatigue,0.007432049925722299,74.0,0.5,0.7,1.0,0.34371602496286113,symptom_item,feature DSM-5 explícita; prioridad DSM-5 high; capa associated_symptom; respondible por ambos roles
depression,caregiver,gad_duration_months,0.04055869835271476,91.0,0.3835616438356164,0.7,1.0,0.3369916779434806,duration_item,feature DSM-5 explícita; prioridad DSM-5 high; capa criteria_support; respondible por ambos roles
depression,caregiver,social_anxiety_impairment,0.014835727938843763,82.0,0.4452054794520548,0.7,1.0,0.3364589598598329,impairment_item,feature DSM-5 explícita; prioridad DSM-5 high; capa criteria_support; respondible por ambos roles
depression,caregiver,sep_anx_impairment,0.005797082470916791,81.0,0.452054794520548,0.7,1.0,0.33330950013956795,impairment_item,feature DSM-5 explícita; prioridad DSM-5 high; capa criteria_support; respondible por ambos roles
depression,caregiver,agor_duration_months,0.011988527969825002,86.0,0.4178082191780822,0.7,1.0,0.3295559078205289,duration_item,feature DSM-5 explícita; prioridad DSM-5 high; capa criteria_support; respondible por ambos roles
